Id,job-id,type,name,address,latitude,longitude,Service-duration-1,start-time,end-time,quantity,required-skills,priority,Level,raw-id,day,service-duration,raw_id,Day
1792.0_1_B1,,D,KINISKI GARDENS,NORTH SIDE/C OF 38 AVE-BTWN 38 ST-WW AT,53.47299555,-113.3954121,0.0186111111,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,1792.0_1,,0.0146929825,1792.0,
1797.0_1_B1,,D,MENISA,ADJ TO N&E AREAS OF MENISA SCHOOL,53.44398441,-113.4470709,0.0551388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1797.0_1,,0.0435307018,1797.0,0.0
1810.0_1_B1,,D,JACKSON HEIGHTS,49 ST- 44 AVE,53.48176008,-113.4158383,0.0059722222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1810.0_1,,0.0047149123,1810.0,5.0
1814.0_1_B1,,D,LARKSPUR,43A AVE - WHITEMUD DRIVE WEST OF 23 ST,53.48249405,-113.3806965,0.0738888889,20.0d 06:00:00,20.0d 14:45:00,1,neighbourhood,1,B1,1814.0_1,20.0,0.0583333333,1814.0,
1823.0_1_B1,,D,EKOTA,Mill Woods Rd: 23 Ave - 21 Ave,53.45268009,-113.4471929,0.0666666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1823.0_1,,0.0526315789,1823.0,6.0
1827.0_1_B1,,D,MINCHAU,34A AVE-35 ST,53.4638602,-113.3948508,0.0009722222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1827.0_1,,0.0007675439,1827.0,4.0
1828.0_1_B1,,D,MINCHAU,42 ST - 34A AVE,53.46463922,-113.4063224,0.0016666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1828.0_1,,0.0013157895,1828.0,6.0
1837.0_1_B1,,D,SATOO,SOUTH SIDE&C 23 AVE-BTWN 91-85 ST,53.45169814,-113.4632398,0.00875,16.0d 06:00:00,16.0d 14:45:00,1,roadway,1,B1,1837.0_1,16.0,0.0069078947,1837.0,2.0
1841.0_1_B1,,D,TWEDDLE PLACE,83 ST & 44 AVE,53.48192802,-113.4568471,0.0555555556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1841.0_1,,0.0438596491,1841.0,6.0
1842.0_1_B1,,D,MENISA,BTWN-MW RD-KW RD-WS SCHOOL BTWN 75-7,53.44429154,-113.4504405,0.035,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1842.0_1,,0.0276315789,1842.0,0.0
1847.0_1_B1,,D,KINISKI GARDENS,BETWEEN 3503 & 3508 - 38A AVE,53.47363882,-113.394273,0.0034722222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1847.0_1,,0.0027412281,1847.0,3.0
1849.0_1_B1,,D,WILD ROSE,31A ST SOUTH OF 34A AVE,53.46649685,-113.3854278,0.1805555556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1849.0_1,,0.1425438596,1849.0,5.0
1850.0_1_B1,,D,WILD ROSE,EAST SIDE 34 ST-BTWN LAKE-S ENTRANCE R,53.46936302,-113.3935295,0.0095833333,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,1850.0_1,,0.0075657895,1850.0,2.0
1863.0_1_B1,,D,SATOO,KNOTTWOOD RD W-91 ST-BTWN-18-19 AVE,53.44800717,-113.4642232,0.0308333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1863.0_1,,0.0243421053,1863.0,0.0
1889.0_1_B1,,D,TIPASKAN,WS/C 91 ST BTWN 28 & 34 AVE,53.46193542,-113.4670981,0.0623611111,15.0d 06:00:00,15.0d 14:45:00,1,roadway,1,B1,1889.0_1,15.0,0.0492324561,1889.0,1.0
1892.0_1_B1,,D,MAPLE RIDGE INDUSTRIAL,WHITEMUD DRIVE : ROW TO CITY LIMITS,53.483201924,-113.357345335,0.0890277778,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,1892.0_1,,0.0702850877,1892.0,8.0
1895.0_1_B1,,D,WEINLOS,BTWN SCHOOL-30 AVE-46 ST,53.46100863,-113.4119567,0.0015277778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1895.0_1,,0.0012061404,1895.0,0.0
1896.0_1_B1,,D,MINCHAU,N/S 34 AVE: 34 ST - MILLWOODS RD E,53.46389669,-113.4003169,0.0829166667,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,1896.0_1,,0.0654605263,1896.0,
1908.0_1_B1,,D,LARKSPUR,BESIDE 2808 - 40B AVE,53.47680556,-113.3820092,0.0018055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1908.0_1,,0.0014254386,1908.0,4.0
1910.0_1_B1,,D,MEYONOHK,BTWN LAKEWOOD RD S-28 AVE-83 ST,53.45633745,-113.4572744,0.0945833333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1910.0_1,,0.0746710526,1910.0,6.0
1915.0_1_B1,,D,EKOTA,CONNECTING MILLWOODS RD W-ST CLEMENT,53.44790167,-113.4503171,0.0054166667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1915.0_1,,0.0042763158,1915.0,0.0
1922.0_1_B1,,D,DALY GROVE,42 ST-18 AVE,53.44940491,-113.4065613,0.0031944444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1922.0_1,,0.0025219298,1922.0,0.0
1944.0_1_B1,,D,KINISKI GARDENS,E/S & C 34 ST: WHITEMUD DR - 38 AVE,53.48098194,-113.393479,0.0854166667,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,1944.0_1,,0.0674342105,1944.0,
1965.0_1_B1,,D,KAMEYOSEK,BTWN 34 AVE-SCHOOL-BTWN-73-74 ST,53.4639958,-113.4461327,0.0609722222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1965.0_1,,0.0481359649,1965.0,0.0
1967.0_1_B1,,D,CRAWFORD PLAINS,SOUTH SIDE MILLWOODS RD S-BTWN 50 ST-C,53.44403276,-113.4110643,0.1320833333,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,1967.0_1,,0.1042763158,1967.0,
1980.0_1_B1,,D,DALY GROVE,WEST SIDE 34 ST 18-23 AVE & WEST SIDE 34 ST 16A - 18 AVE,53.44893668,-113.3941282,0.1277777778,17.0d 06:00:00,17.0d 14:45:00,1,roadway,1,B1,1980.0_1,17.0,0.100877193,1980.0,1.0
1989.0_1_B1,,D,SILVER BERRY,23 St & 27 Ave,53.45667036,-113.3744248,0.0015277778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1989.0_1,,0.0012061404,1989.0,5.0
2005.0_1_B1,,D,EKOTA,WEST SIDE EKOTA SCHOOL,53.44873045,-113.443077,0.0783333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2005.0_1,,0.0618421053,2005.0,5.0
2006.0_1_B1,,D,DALY GROVE,NORTH OF 20 AVE-BTWN 41 ST-MILLWOODS R,53.45345882,-113.407104,0.1041666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2006.0_1,,0.0822368421,2006.0,6.0
2017.0_1_B1,,D,WILD ROSE,25 ST & 35 AVE,53.4686911,-113.3804738,0.0040277778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2017.0_1,,0.0031798246,2017.0,4.0
2045.0_1_B1,,D,ELLERSLIE,5 Ave SW - 77 St,53.4288845,-113.4530593,0.0079166667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2045.0_1,,0.00625,2045.0,5.0
2047.0_1_B1,,D,EKOTA,EAST 72 ST-CONNECTING-21-23 AVE,53.4532225,-113.442092,0.0015277778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2047.0_1,,0.0012061404,2047.0,6.0
2048.0_1_B1,,D,SATOO,CONNECTS-22-23 AVE-W OF 79 ST,53.45217177,-113.4535202,0.0027777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2048.0_1,,0.0021929825,2048.0,5.0
2063.0_1_B1,,D,LARKSPUR,BESIDE 4134 - 29 ST,53.47858123,-113.3847973,0.0018055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2063.0_1,,0.0014254386,2063.0,4.0
2066.0_1_B1,,D,ELLERSLIE,77 St - 7A Ave SW,53.4276126,-113.4528478,0.0708333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2066.0_1,,0.0559210526,2066.0,6.0
2067.0_1_B1,,D,ELLERSLIE,77 St: 7A Ave SW - 8 Ave SW,53.42676972,-113.4527792,0.0152777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2067.0_1,,0.0120614035,2067.0,6.0
2068.0_1_B1,,D,ELLERSLIE,848 and 843 - 77 St,53.42624455,-113.4524301,0.0016666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2068.0_1,,0.0013157895,2068.0,6.0
2069.0_1_B1,,D,ELLERSLIE,803 and 811 - 77 St,53.42523781,-113.452792,0.0016666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2069.0_1,,0.0013157895,2069.0,5.0
2080.0_1_B1,,D,MICHAELS PARK,EAST SIDE 76 ST-BTWN-38 AVE-WHITEMUD DR,53.48052107,-113.4521361,0.0569444444,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,2080.0_1,,0.0449561404,2080.0,1.0
2103.0_1_B1,,D,SUMMERSIDE,Btwn 1328 & 1336 - 80 St SW,53.42111137,-113.4573177,0.0020833333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2103.0_1,,0.0016447368,2103.0,5.0
2141.0_1_B1,,D,LEE RIDGE,CONNECTS SCHOOL-MILLBOURNE RD E-73 ST,53.46945111,-113.4449974,0.0286111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2141.0_1,,0.0225877193,2141.0,0.0
2142.0_1_B1,,D,LEE RIDGE,MILLWOODS RD-SS MILLBOURNE MALL,53.47106546,-113.450702,0.0151388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2142.0_1,,0.0119517544,2142.0,6.0
2151.0_1_B1,,D,ELLERSLIE,BETWEEN 724 - 90 ST SW & 8935 - 8 AVE SW,53.42538246,-113.4729777,0.0016666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2151.0_1,,0.0013157895,2151.0,4.0
2156.0_1_B1,,D,MENISA,KNOTTWOOD ROAD S-75 ST,53.44317506,-113.448125,0.0916666667,13.0d 06:00:00,13.0d 14:45:00,1,neighbourhood,1,B1,2156.0_1,13.0,0.0723684211,2156.0,3.0
2162.0_1_B1,,D,MAPLE,WHITEMUD DRIVE : CENTER MEDIAN : CREEK - SIGN BED,53.482924038,-113.354540229,0.0458333333,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,2162.0_1,,0.0361842105,2162.0,8.0
2172.0_1_B1,,D,WILD ROSE,BETWEEN 3503 & 3504 - 21 ST,53.46846147,-113.3747242,0.0016666667,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,2172.0_1,,0.0013157895,2172.0,8.0
2202.0_1_B1,,D,MINCHAU,38A AVE-45 ST,53.47013455,-113.4097413,0.00125,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2202.0_1,,0.0009868421,2202.0,6.0
2203.0_1_B1,,D,SATOO,BTWN-23 AVE-SATOO SCH PLRW-BTWN 82-85,53.44946567,-113.4578253,0.0711111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2203.0_1,,0.0561403509,2203.0,5.0
2224.0_1_B1,,D,JACKSON HEIGHTS,42 AVE & 47 ST-PIPELINE,53.47705467,-113.4133661,0.0145833333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2224.0_1,,0.0115131579,2224.0,3.0
2233.0_1_B1,,D,LEE RIDGE,SOUTH SIDE/C 34 AVE BTWN MILLWOODS RD & 66 ST,53.46495912,-113.4432916,0.1213888889,16.0d 06:00:00,16.0d 14:45:00,1,roadway,1,B1,2233.0_1,16.0,0.0958333333,2233.0,1.0
2244.0_1_B1,,D,WEINLOS,NORTH OF 28 AVE-BTWN 48 ST-MILLWOODS R,53.45954006,-113.4120146,0.0943055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2244.0_1,,0.0744517544,2244.0,0.0
2250.0_1_B1,,D,HILLVIEW,54-58 ST & 34 AVE-38 AVE,53.46914599,-113.4233464,0.2656944444,14.0d 06:00:00,14.0d 14:45:00,1,neighbourhood,1,B1,2250.0_1,14.0,0.2097587719,2250.0,0.0
2255.0_1_B1,,D,MILL WOODS TOWN CENTRE,SOUTH SIDE/C 23 AVE-BTWN 66-50 ST,53.4537107,-113.4285839,0.0730555556,16.0d 06:00:00,16.0d 14:45:00,1,roadway,1,B1,2255.0_1,16.0,0.0576754386,2255.0,2.0
2276.0_1_B1,,D,MAPLE,WHITEMUD DRIVE : ROW - CITY LIMITS,53.482314823,-113.361646382,0.1198611111,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,2276.0_1,,0.094627193,2276.0,8.0
2288.0_1_B1,,D,MENISA,75-77 ST & KNOTTWOOD RD. SOUTH,53.44164266,-113.4515174,0.0101388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2288.0_1,,0.008004386,2288.0,5.0
2306.0_1_B1,,D,SUMMERSIDE,69 ST - 13 AVE SW,53.42169819,-113.4460063,0.0018055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2306.0_1,,0.0014254386,2306.0,6.0
2307.0_1_B1,,D,MEYONOHK,89 ST & 27-28 AVE,53.45833684,-113.4646859,0.0025,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2307.0_1,,0.0019736842,2307.0,4.0
2331.0_1_B1,,D,KAMEYOSEK,67 ST - 33 AVE,53.46483496,-113.4367117,0.0020833333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2331.0_1,,0.0016447368,2331.0,0.0
2335.0_1_B1,,D,LEE RIDGE,CONNECTING SCHOOL-MILLBOURNE RD E,53.46901514,-113.4474729,0.0126388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2335.0_1,,0.0099780702,2335.0,0.0
2339.0_1_B1,,D,POLLARD MEADOWS,43 ST BTWN MILLWOODS RD & 17 AVE,53.44391005,-113.4070047,0.1147222222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2339.0_1,,0.0905701754,2339.0,6.0
2356.0_1_B1,,D,MICHAELS PARK,CONNECTS 38 AVE-MILLBOURNE RD E-PIPELI,53.47557117,-113.4483935,0.0630555556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2356.0_1,,0.0497807018,2356.0,5.0
2357.0_1_B1,,D,MICHAELS PARK,EAST OF 76 ST BTWN PIPELINE & 40 AVE,53.47711464,-113.4500661,0.0026388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2357.0_1,,0.0020833333,2357.0,6.0
2358.0_1_B1,,D,MICHAELS PARK,BTWN 72 ST/MILBOURNE RD E & PIPELINE,53.47793197,-113.4456944,0.0243055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2358.0_1,,0.0191885965,2358.0,4.0
2374.0_1_B1,,D,EKOTA,BTWN 22-23 AVE-67-69 ST,53.45322074,-113.4373284,0.0030555556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2374.0_1,,0.0024122807,2374.0,0.0
2448.0_1_B1,,D,EKOTA,KNOTTWOOD RD E-19 AVE,53.44899765,-113.441916,0.1788888889,13.0d 06:00:00,13.0d 14:45:00,1,neighbourhood,1,B1,2448.0_1,13.0,0.1412280702,2448.0,3.0
2449.0_1_B1,,D,JACKSON HEIGHTS,47 ST-BTWN 44 AVE-43A AVE,53.48163656,-113.414401,0.0093055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2449.0_1,,0.0073464912,2449.0,5.0
2450.0_1_B1,,D,JACKSON HEIGHTS,JORDAN CRESCENT,53.4822858,-113.4079003,0.0016666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2450.0_1,,0.0013157895,2450.0,3.0
2451.0_1_B1,,D,JACKSON HEIGHTS,JACKSON RD - JEFFERY'S CRESCENT,53.48366475,-113.4107578,0.0031944444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2451.0_1,,0.0025219298,2451.0,4.0
2452.0_1_B1,,D,POLLARD MEADOWS,22 AVE-49A ST,53.45430812,-113.419284,0.0009722222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2452.0_1,,0.0007675439,2452.0,0.0
2456.0_1_B1,,D,SUMMERSIDE,20 Ave SW & 86 St SW,53.41499637,-113.4654508,0.0023611111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2456.0_1,,0.0018640351,2456.0,5.0
2461.0_1_B1,,D,LARKSPUR,SOUTH SIDE 39 AVE-BTWN 31 ST WW-WW AT,53.47421258,-113.3894636,0.00625,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2461.0_1,,0.0049342105,2461.0,3.0
2462.0_1_B1,,D,KINISKI GARDENS,SOUTH SIDE 38 AVE-34 ST,53.47258659,-113.3944952,0.0023611111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2462.0_1,,0.0018640351,2462.0,3.0
2467.0_1_B1,,D,WILD ROSE,3165 - 34A Ave,53.4652597,-113.3893251,0.0544444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2467.0_1,,0.0429824561,2467.0,3.0
2468.0_1_B1,,D,RICHFIELD,BTWN-85-91 ST-BTWN-RICHFIELD RD-38 AVE,53.47213553,-113.4626289,0.1018055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2468.0_1,,0.080372807,2468.0,4.0
2469.0_1_B1,,D,STRATHCONA INDUSTRIAL PARK,WS/C 91 ST BTWN 34 & 39 AVE,53.46979343,-113.467082,0.0829166667,15.0d 06:00:00,15.0d 14:45:00,1,roadway,1,B1,2469.0_1,15.0,0.0654605263,2469.0,9.0
2470.0_1_B1,,D,KINISKI GARDENS,BETWEEN 3507 & 3511 - 38A AVE,53.47328478,-113.3944414,0.0023611111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2470.0_1,,0.0018640351,2470.0,3.0
2471.0_1_B1,,D,JACKSON HEIGHTS,SOUTH SIDE 44 AVE-BTWN 49 ST-WW AT JACK,53.48187979,-113.4136244,0.0163888889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2471.0_1,,0.0129385965,2471.0,5.0
2482.0_1_B1,,D,TWEDDLE PLACE,BTWN-91 ST-MILLBOURNE RD W-42A-43 AVE,53.48002448,-113.4618142,0.1179166667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2482.0_1,,0.0930921053,2482.0,6.0
2491.0_1_B1,,D,DALY GROVE,EAST SIDE MILLWOODS RD E. & 20 - 23 AVE,53.45386326,-113.4090297,0.0109722222,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,2491.0_1,,0.0086622807,2491.0,1.0
2492.0_1_B1,,D,BISSET,NORTH OF 28 AVE-BTWN MILLWOODS RD-37 S,53.45955007,-113.4022907,0.0327777778,14.0d 06:00:00,14.0d 14:45:00,1,neighbourhood,1,B1,2492.0_1,14.0,0.025877193,2492.0,4.0
2499.0_1_B1,,D,RICHFIELD,WEST SIDE MILLWOODS RD BTWN 36-34 AVE,53.46599976,-113.4507729,0.0275,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,2499.0_1,,0.0217105263,2499.0,8.0
2503.0_1_B1,,D,TWEDDLE PLACE,East of School: 77 St & 40 Ave,53.47648911,-113.4532758,0.0511111111,12.0d 06:00:00,12.0d 14:45:00,1,neighbourhood,1,B1,2503.0_1,12.0,0.0403508772,2503.0,0.0
2522.0_1_B1,,D,ELLERSLIE,86 St SW - SWMF - 85 St SW,53.42826686,-113.4640743,0.0058333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2522.0_1,,0.0046052632,2522.0,6.0
2523.0_1_B1,,D,SUMMERSIDE,South of Ellerslie Road & about 88 St SW,53.42391208,-113.4669234,0.0044444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2523.0_1,,0.0035087719,2523.0,5.0
2524.0_1_B1,,D,SUMMERSIDE,Btwn 541 & 547 Stewart Crescent,53.42373541,-113.46779,0.0044444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2524.0_1,,0.0035087719,2524.0,7.0
2547.0_1_B1,,D,SUMMERSIDE,11 AVE SW - 66 ST,53.42369109,-113.4434532,0.0022222222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2547.0_1,,0.001754386,2547.0,5.0
2548.0_1_B1,,D,SUMMERSIDE,East of Sunset Blvd (70 St) - 11 to 12 Ave SW,53.42297683,-113.4434544,0.0055555556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2548.0_1,,0.0043859649,2548.0,4.0
2553.0_1_B1,,D,EKOTA,74 ST - 20 AVE,53.45083073,-113.4458447,0.0041666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2553.0_1,,0.0032894737,2553.0,0.0
2562.0_1_B1,,D,WEINLOS,N/S & S/S 28 AVE: 50 ST - 48 ST,53.45941169,-113.4189058,0.0458333333,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,2562.0_1,,0.0361842105,2562.0,2.0
2575.0_1_B1,,D,TWEDDLE PLACE,BTWN-MILLBOURNE RD W-91 ST-41-42 AVE,53.47785338,-113.4616282,0.0729166667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2575.0_1,,0.0575657895,2575.0,6.0
2576.0_1_B1,,D,MEYONOHK,26 AVE-78 ST,53.45717461,-113.4486804,0.0038888889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2576.0_1,,0.0030701754,2576.0,0.0
2577.0_1_B1,,D,TIPASKAN,NORTH SIDE 28 AVE BTWN 91 ST & LAKEWOO,53.45897563,-113.4631064,0.0559722222,15.0d 06:00:00,15.0d 14:45:00,1,roadway,1,B1,2577.0_1,15.0,0.0441885965,2577.0,9.0
2581.0_1_B1,,D,TIPASKAN,NORTH SIDE 28 AVE & 79 ST - MILLWOODS RD,53.45876841,-113.450742,0.0416666667,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,2581.0_1,,0.0328947368,2581.0,2.0
2596.0_1_B1,,D,HILLVIEW,60 ST- 34 A AVE,53.46589914,-113.4296661,0.0056944444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2596.0_1,,0.004495614,2596.0,5.0
2597.0_1_B1,,D,HILLVIEW,65 ST- 34 A AVE,53.46598319,-113.4351038,0.0027777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2597.0_1,,0.0021929825,2597.0,6.0
2598.0_1_B1,,D,LEE RIDGE,MILLBOURNE RD E-36A AVE-LEE RIDGE RD,53.46898911,-113.4427955,0.0384722222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2598.0_1,,0.030372807,2598.0,6.0
2601.0_1_B1,,D,RICHFIELD,ES 91 ST - 34 AVE - MILLWOODS RD SS - 87 ST,53.46998118,-113.465656,0.1981944444,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,2601.0_1,,0.1564692982,2601.0,9.0
2611.0_1_B1,,D,SUMMERSIDE,570 SUMMERSIDE DRIVE,53.42291322,-113.4717312,0.0030555556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2611.0_1,,0.0024122807,2611.0,7.0
2626.0_1_B1,,D,CRAWFORD PLAINS,W/S & C 50 ST BTWN 11-13 AVE,53.44063989,-113.4187295,0.0141666667,14.0d 06:00:00,14.0d 14:45:00,1,roadway,1,B1,2626.0_1,14.0,0.0111842105,2626.0,1.0
2632.0_1_B1,,D,RICHFIELD,MILLWOODS ROAD-36 AVE,53.47026464,-113.4558261,0.0851388889,20.0d 06:00:00,20.0d 14:45:00,1,neighbourhood,1,B1,2632.0_1,20.0,0.0672149123,2632.0,4.0
2640.0_1_B1,,D,LARKSPUR,WEST OF 24 ST: BETWEEN 38 & 43A AVE,53.47847993,-113.3811779,0.0823611111,10.0d 06:00:00,10.0d 14:45:00,1,neighbourhood,1,B1,2640.0_1,10.0,0.0650219298,2640.0,0.0
2644.0_1_B1,,D,WILD ROSE,31 ST-BTWN 37A-38 AVE,53.47272278,-113.3872758,0.0144444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2644.0_1,,0.0114035088,2644.0,0.0
2662.0_1_B1,,D,HILLVIEW,38 AVE-58 ST,53.46988154,-113.4269172,0.0927777778,14.0d 06:00:00,14.0d 14:45:00,1,neighbourhood,1,B1,2662.0_1,14.0,0.073245614,2662.0,0.0
2683.0_1_B1,,D,MEYONOHK,ES 91 ST BTWN 23 - 28 AVE,53.45531632,-113.4657287,0.0481944444,15.0d 06:00:00,15.0d 14:45:00,1,roadway,1,B1,2683.0_1,15.0,0.0380482456,2683.0,1.0
2705.0_1_B1,,D,WEINLOS,SOUTH SIDE 34 AVE BTWN 50 ST-MILLWOODS RD E,53.46433258,-113.4123796,0.10125,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,2705.0_1,,0.0799342105,2705.0,
2711.0_1_B1,,D,EKOTA,E/S MILLWOODS RD: 23 AVE - 80 ST,53.4511817,-113.4484585,0.0713888889,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,2711.0_1,,0.0563596491,2711.0,2.0
2731.0_1_B1,,D,WEINLOS,East of 50 St & South of 34 Ave,53.46408987,-113.4191383,0.0694444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2731.0_1,,0.0548245614,2731.0,3.0
2738.0_1_B1,,D,MEYOKUMIN,NORTH SIDE MILLWOODS RD S-BTWN 66-50 S,53.44587358,-113.4275826,0.1013888889,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,2738.0_1,,0.0800438596,2738.0,1.0
2761.0_1_B1,,D,MEYOKUMIN,WEST SIDE 50 ST BTWN MILLWOODS RD S-23,53.44946359,-113.4197467,0.1011111111,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,2761.0_1,,0.0798245614,2761.0,
2811.0_1_B1,,D,SUMMERSIDE,78 ST SW: ELLERSLIE ROAD - 11 AVE SW,53.42419622,-113.4554338,0.0056944444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2811.0_1,,0.004495614,2811.0,6.0
2870.0_1_B1,,D,POLLARD MEADOWS,N/S & W/S MILL WOODS ROAD: 17 AVE - 46 ST,53.44309506,-113.4053314,0.0173611111,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,2870.0_1,,0.0137061404,2870.0,
2892.0_1_B1,,D,WEINLOS,S/S & C 23 AVE: 50 ST - MILLWOODS RD E,53.45516891,-113.4144723,0.1093055556,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,2892.0_1,,0.0862938596,2892.0,8.0
2904.0_1_B1,,D,POLLARD MEADOWS,48 ST - 20A AVE,53.45163922,-113.4149347,0.0013888889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2904.0_1,,0.0010964912,2904.0,0.0
2905.0_1_B1,,D,SILVER BERRY,28A AVE: 34 ST - 33 ST,53.45914151,-113.391646,0.005,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,2905.0_1,,0.0039473684,2905.0,8.0
2913.0_1_B1,,D,TAWA,SOUTH SIDE/C 28 AVE BTWN 66-50 ST,53.45914321,-113.4262274,0.0452777778,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,2913.0_1,,0.035745614,2913.0,9.0
