Id,address,cluster,end-time,job-id,latitude,longitude,name,quantity,required-skills,service-duration,start-time,type,priority,Level,raw-id,day
3077_0_B1,7085 South Terwilleger Drive,,4.0d 14:45:00,,53.44033541,-113.5719223,Terwilleger South,1,neighbourhood,0.74,4.0d 06:00:00,D,1,B1,3077_0,4.0
3249_0_B1,W/S & C 111 ST: 23 AVE - BRIDGE (RAVINE),,9.0d 14:45:00,,53.447934039,-113.516023976,BLACKMUD CREEK RAVINE,1,roadway,0.5455,9.0d 06:00:00,D,1,B1,3249_0,9.0
3339_0_B1,111 ST - 40 AVE - 34AVE,,2.0d 14:45:00,,53.469738257,-113.517056628,GREENFIELD,1,roadway,0.1715,2.0d 06:00:00,D,1,B1,3339_0,2.0
3350_0_B1,111 ST: BRIDGE (RAVINE) - South to 9 AVE & bus stop,,9.0d 14:45:00,,53.44303232,-113.5176947,Twin Brooks,1,roadway,0.7785,9.0d 06:00:00,D,1,B1,3350_0,9.0
3371_0_B1,111 ST - 34 AVE - 29A AVE/Saddleback RD,,8.0d 14:45:00,,53.464060026,-113.517121623,Sweet Grass,1,roadway,1.048,8.0d 06:00:00,D,1,B1,3371_0,8.0
3378_0_B1,2007 - Leger Road,,5.0d 14:45:00,,53.45546943,-113.5804006,Leger,1,neighbourhood,0.7615,5.0d 06:00:00,D,1,B1,3378_0,5.0
3444_0_B1,Tory Rd. - Tory Gate to Behind #2431 Tegler Green,,10.0d 14:45:00,,53.45057907,-113.5716099,Terwilleger TOWNE,1,neighbourhood,1.15,10.0d 06:00:00,D,1,B1,3444_0,10.0
3499_0_B1,53 AVE-RIVERBEND ROAD,,8.0d 14:45:00,,53.49231021,-113.5754612,Brander Gardens,1,neighbourhood,3.7255,8.0d 06:00:00,D,1,B1,3499_0,8.0
3514_0_B1,across from #509 - to #455 Heffeerman Dr.,,7.0d 14:45:00,,53.47368916,-113.601687,Henderson,1,neighbourhood,0.167,7.0d 06:00:00,D,1,B1,3514_0,7.0
3527_0_B1,23 AVE-104-111 ST,,0.0d 14:45:00,,53.45432673,-113.5031819,Ermineskin,1,roadway,1.616,0.0d 06:00:00,D,1,B1,3527_0,0.0
3540_0_B1,RHATIGAN ROAD EAST-RIVERBEND ROAD,,0.0d 14:45:00,,53.47417407,-113.5851729,Rhatigan Ridge,1,neighbourhood,3.5155,0.0d 06:00:00,D,1,B1,3540_0,0.0
3544_0_B1,1765 Tomlinson Common,,5.0d 14:45:00,,53.44893029,-113.5850845,Terwilleger TOWNE,1,neighbourhood,1.5355,5.0d 06:00:00,D,1,B1,3544_0,5.0
3552_0_B1,Todd Landing to Talor Close,,4.0d 14:45:00,,53.44867113,-113.5741307,Terwilleger TOWNE,1,neighbourhood,5.7665,4.0d 06:00:00,D,1,B1,3552_0,4.0
3552_0_B1,Todd Landing to Talor Close,,4.0d 14:45:00,,53.44867113,-113.5741307,Terwilleger TOWNE,1,neighbourhood,5.7665,4.0d 06:00:00,D,1,B1,3552_0,4.0
3579_0_B1,Rabbit Hill Rd - Mullen Rd,,5.0d 14:45:00,,53.43852136,-113.5689186,Magrath,1,neighbourhood,1.3565,5.0d 06:00:00,D,1,B1,3579_0,5.0
3685_0_B1,Ellerslie Road & Gateway Boulevard,,9.0d 14:45:00,,53.40804985,-113.5015587,Ellerslie Industrial,1,roadway,0.622,9.0d 06:00:00,D,1,B1,3685_0,9.0
3754_0_B1,TRANS ALTA R.O.W. to #907 Hollingsworth Bend,,6.0d 14:45:00,,53.45718006,-113.5531177,Hodgson,1,neighbourhood,0.6535,6.0d 06:00:00,D,1,B1,3754_0,6.0
3770_0_B1,503 HODGSON ROAD & HODGSON BOULEVARD,,5.0d 14:45:00,,53.45832421,-113.5585573,Hodgson,1,neighbourhood,1.728,5.0d 06:00:00,D,1,B1,3770_0,5.0
3802_0_B1,150 ST-51-58 AVE,,3.0d 14:45:00,,53.49270487,-113.5802592,Brander Gardens,1,neighbourhood,0.25,3.0d 06:00:00,D,1,B1,3802_0,3.0
3834_0_B1,North side CPR TRACKS - 106 ST,,9.0d 14:45:00,,53.480840188,-113.497345967,Empire Park,1,roadway,0.2525,9.0d 06:00:00,D,1,B1,3834_0,9.0
3850_0_B1,BTWN 4237 & 4233 TERWILLEGER VISTA,,6.0d 14:45:00,,53.44785208,-113.5826431,Terwilleger TOWNE,1,neighbourhood,0.5915,6.0d 06:00:00,D,1,B1,3850_0,6.0
3857_0_B1,745 Leger Way/765 Leger WAY/Leger Rd - 23 Ave to Leger Way,,7.0d 14:45:00,,53.45868831,-113.5819213,Leger,1,neighbourhood,3.6595,7.0d 06:00:00,D,1,B1,3857_0,7.0
3864_0_B1,(Bearspaw Drive West)11-15 AVE & 109-110A ST,,6.0d 14:45:00,,53.44307737,-113.5081567,Bearspaw,1,neighbourhood,2.17,6.0d 06:00:00,D,1,B1,3864_0,6.0
3884_0_B1,TERWILLEGAR DR - TRANSALTA RIGHT OF WAY,,2.0d 14:45:00,,53.466594288,-113.57476875,Leger,1,roadway,0.2375,2.0d 06:00:00,D,1,B1,3884_0,2.0
3942_0_B1,BULYEA ROAD - TRANSALTA RIGHT OF WAY,,2.0d 14:45:00,,53.46441683,-113.5707061,Ogilvie Ridge,1,roadway,0.821,2.0d 06:00:00,D,1,B1,3942_0,2.0
3973_0_B1,behind #1246 McAllister Way to MacEwan Road,,10.0d 14:45:00,,53.42951061,-113.5308588,MacEwan,1,neighbourhood,1.4255,10.0d 06:00:00,D,1,B1,3973_0,10.0
4069_0_B1,Various,,10.0d 14:45:00,,53.42876143,-113.534152,MacEwan,1,neighbourhood,2.217,10.0d 06:00:00,D,1,B1,4069_0,10.0
4116_0_B1,Behind #1544 Blackmore Way Sw,,10.0d 14:45:00,,53.41808665,-113.5030939,Blackmud Creek,1,neighbourhood,0.3695,10.0d 06:00:00,D,1,B1,4116_0,10.0
4149_0_B1,James Mowat Tr - Rutherford Road,,10.0d 14:45:00,,53.42102786,-113.516886,Rutherford,1,neighbourhood,0.75,10.0d 06:00:00,D,1,B1,4149_0,10.0
4151_0_B1,"11 AVE-108 ST, Bearspaw Drive East to Pipeline R.O.W.",,6.0d 14:45:00,,53.44370508,-113.5042992,Bearspaw,1,neighbourhood,0.379,6.0d 06:00:00,D,1,B1,4151_0,6.0
4203_0_B1,from 351 Magrath Blv. To 3816 MacNeil Heath,,12.0d 14:45:00,,53.44646359,-113.5586639,MacTaggert,1,neighbourhood,0.412,12.0d 06:00:00,D,1,B1,4203_0,12.0
4254_0_B1,23 AVE-111-119 ST,,9.0d 14:45:00,,53.45382971,-113.524939,Skyrattler,1,roadway,0.5,9.0d 06:00:00,D,1,B1,4254_0,9.0
4304_0_B1,41 AVE-ASPEN DRIVE WEST,,0.0d 14:45:00,,53.47717103,-113.552654,Aspen Gardens,1,neighbourhood,0.34,0.0d 06:00:00,D,1,B1,4304_0,0.0
4330_0_B1,Ambleside Drive - Armitage Cescent,,3.0d 14:45:00,,53.43232913,-113.6038227,Ambleside,1,neighbourhood,0.9705,3.0d 06:00:00,D,1,B1,4330_0,3.0
4357_0_B1,Rabbit Hill Road - Terwillegar Drive,,2.0d 14:45:00,,53.46160218,-113.5773678,Carter Crest,1,neighbourhood,0.73,2.0d 06:00:00,D,1,B1,4357_0,2.0
4380_0_B1,Blackmud Creek Dr.:111 St - 975 Blackmud Creek Cr.,,6.0d 14:45:00,,53.4195739,-113.5143997,Blackmud Creek,1,neighbourhood,3.1105,6.0d 06:00:00,D,1,B1,4380_0,6.0
4395_0_B1,James Mowat Trail (111 St.) to Rutherford Road -Blackmud Creek Drive to 21 Ave. SW,,4.0d 14:45:00,,53.41799558,-113.5193239,Rutherford,1,neighbourhood,2.5,4.0d 06:00:00,D,1,B1,4395_0,4.0
4451_0_B1,23 Ave. - Rabbit Hill rd.,,2.0d 14:45:00,,53.4549988,-113.5794313,Terwilleger TOWNE,1,roadway,0.714,2.0d 06:00:00,D,1,B1,4451_0,2.0
4462_0_B1,29A AVE-104-111 ST,,3.0d 14:45:00,,53.46158341,-113.5056006,Steinhauer,1,neighbourhood,3.186,3.0d 06:00:00,D,1,B1,4462_0,3.0
4517_0_B1,Allard Link & Adamson Dr,,10.0d 14:45:00,,53.40280072,-113.5180914,Allard,1,neighbourhood,0.6625,10.0d 06:00:00,D,1,B1,4517_0,10.0
4528_0_B1,156st & South Terwillegar Blvd,,5.0d 14:45:00,,53.44023714,-113.5837237,Terwillegar South,1,neighbourhood,0.6615,5.0d 06:00:00,D,1,B1,4528_0,5.0
4542_0_B1,4032 Mactaggert Drive,,6.0d 14:45:00,,53.43886273,-113.5612599,MacTaggert,1,neighbourhood,0.269,6.0d 06:00:00,D,1,B1,4542_0,6.0
4590_0_B1,2035 Armitage Green SW,,5.0d 14:45:00,,53.4298755,-113.6043016,Ambleside,1,neighbourhood,0.3725,5.0d 06:00:00,D,1,B1,4590_0,5.0
4668_0_B1,Whitelaw Gate - 3250 Whitelaw Drive & Btw. 3427 West Landing & 3320 West Court,,4.0d 14:45:00,,53.44298834,-113.6089682,Windermere North,1,neighbourhood,0.427,4.0d 06:00:00,D,1,B1,4668_0,4.0
4679_0_B1,4032 Mactaggert Drive,,6.0d 14:45:00,,53.44011896,-113.5627694,MacTaggert,1,neighbourhood,0.331,6.0d 06:00:00,D,1,B1,4679_0,6.0
4754_0_B1,23 Ave. - Rabbit Hill Road to Bridge,,6.0d 14:45:00,,53.45423656,-113.5605874,Hodgson,1,roadway,0.2725,6.0d 06:00:00,D,1,B1,4754_0,6.0
4755_0_B1,Road Buffer 23 Ave.- Terwilleger Drive to Rabbit Hill Road,,3.0d 14:45:00,,53.45499923,-113.577384,Leger,1,roadway,0.657,3.0d 06:00:00,D,1,B1,4755_0,3.0
5083_0_B1,Maynard Way to 4132 Mactaggert Drive,,6.0d 14:45:00,,53.44279028,-113.5581513,MacTaggert,1,neighbourhood,0.9,6.0d 06:00:00,D,1,B1,5083_0,6.0
5544_0_B1,South Terwillegar Dr & Shaske Dr,,4.0d 14:45:00,,53.43681285,-113.5782311,Terwillegar South,1,neighbourhood,1.217,4.0d 06:00:00,D,1,B1,5544_0,4.0
5545_0_B1,156st & South Terwillegar Blvd,,4.0d 14:45:00,,53.43914772,-113.5855744,Terwillegar South,1,neighbourhood,0.358,4.0d 06:00:00,D,1,B1,5545_0,4.0
6026_0_B1,2069 HADDOW DRIVE,,5.0d 14:45:00,,53.45361451,-113.595946,Haddow,1,neighbourhood,3.884,5.0d 06:00:00,D,1,B1,6026_0,5.0
7047_0_B1,171 Street - Wasburn Drive,,3.0d 14:45:00,,53.43026811,-113.6181138,Windermere,1,neighbourhood,0.627,3.0d 06:00:00,D,1,B1,7047_0,3.0
7048_0_B1,Terwillegar Common & Towne Center Blvd,,6.0d 14:45:00,,53.44557411,-113.5760306,Terwilleger TOWNE,1,neighbourhood,0.307,6.0d 06:00:00,D,1,B1,7048_0,6.0
7269_0_B1,141 St south past park NEW,,9d 14:45:00,,53.4062438,-113.5707427,Chappelle Gardens,1,neighbourhood,0.8965,0d 06:00:00,D,10,B1,7269_0,
7409_0_B1,Mullen Rd & Mullen Way NEW,,6.0d 14:45:00,,53.43527717,-113.5699569,MacTaggert,1,neighbourhood,0.45,6.0d 06:00:00,D,1,B1,7409_0,6.0
7469_0_B1,#1524 Rutherford Road,,10.0d 14:45:00,,53.415095585,-113.537049321,Rutherford,1,neighbourhood,0.4658,10.0d 06:00:00,D,1,B1,7469_0,10.0
7569_0_B1,Ellerslie Road - 100 Street SW,,6.0d 14:45:00,,53.42584743,-113.4918388,Ellerslie SW,1,roadway,0.5055,6.0d 06:00:00,D,1,B1,7569_0,6.0
7649_0_B1,51 Ave - 11504 St,,6.0d 14:45:00,,53.48884512,-113.5305284,Lendrum Place,1,neighbourhood,0.609,6.0d 06:00:00,D,1,B1,7649_0,6.0
7913_0_B1,Adamson Dr SW & Adamson Terrace SW,,0.0d 14:45:00,,53.39985703,-113.5160464,Allard,1,neighbourhood,0.3325,0.0d 06:00:00,D,1,B1,7913_0,0.0
7953_0_B1,Chappelle Blvd & 28ave SW,,10.0d 14:45:00,,53.40961566,-113.5725276,Chappelle,1,neighbourhood,0.3955,10.0d 06:00:00,D,1,B1,7953_0,10.0
8099_0_B1,30ave SW & Allard Gate SW,,4.0d 14:45:00,,53.40340524,-113.5331111,Allard,1,neighbourhood,0.5495,4.0d 06:00:00,D,1,B1,8099_0,4.0
8466_0_B1,Wheaton Drive - Windermere Wynd,,3.0d 14:45:00,,53.44601712,-113.6187991,Windermere,1,neighbourhood,0.2325,3.0d 06:00:00,D,1,B1,8466_0,3.0
8645_0_B1,10 AVE & 107 ST TO 104 ST & 19 AVE,,9d 14:45:00,,53.44587489,-113.4974082,Bearspaw,1,neighbourhood,0.6195,0d 06:00:00,D,10,B1,8645_0,
8648_0_B1,Bearspaw Lake to 104 St &20 Ave,,6.0d 14:45:00,,53.44567646,-113.5040594,Bearspaw,1,neighbourhood,2.5,6.0d 06:00:00,D,1,B1,8648_0,6.0
9126_0_B1,Allard Blvd - Agar Green SW,,10.0d 14:45:00,,53.40001977,-113.5283453,Allard,1,neighbourhood,0.3735,10.0d 06:00:00,D,1,B1,9126_0,10.0
9646_0_B1,6004 Currents Drive (Behind Cabela's),,4.0d 14:45:00,,53.439613525,-113.60487388,Ambleside,1,neighbourhood,0.3165,4.0d 06:00:00,D,1,B1,9646_0,4.0
981890_0_B1,7000 143 Street NW,,3.0d 14:45:00,,53.50133909,-113.5795463,River Valley Whitemud,1,neighbourhood,0.488,3.0d 06:00:00,D,1,B1,981890_0,3.0
9965_0_B1,116 ST - KEILOR ROAD,,7.0d 14:45:00,,53.507653935,-113.540868636,Belgravia/River Valley Whitemud,1,neighbourhood,1.3695,7.0d 06:00:00,D,1,B1,9965_0,7.0
9966_0_B1,BOULEVARD & TOP OF BANK WALKWAY,,10.0d 14:45:00,,53.416053641,-113.512862812,Blackmud Creek,1,neighbourhood,0.535,10.0d 06:00:00,D,1,B1,9966_0,10.0
9994_0_B1,SWMF - 4163 Whispering River Drive,,3.0d 14:45:00,,53.450936001,-113.613811019,Windermere,1,neighbourhood,0.1895,3.0d 06:00:00,D,1,B1,9994_0,3.0
9999_0_B1,SWMF 5114 Woolsey Link,,3.0d 14:45:00,,53.448671382,-113.611819629,Windermere,1,neighbourhood,0.5825,3.0d 06:00:00,D,1,B1,9999_0,3.0
10008_0_B1,East of Whispering River Dr.,,3.0d 14:45:00,,53.450275686,-113.609523269,Windermere,1,neighbourhood,0.2291,3.0d 06:00:00,D,1,B1,10008_0,3.0
10018_0_B1,738 Windermere Wynd,,3.0d 14:45:00,,53.441214417,-113.626032458,Windermere,1,neighbourhood,0.2605,3.0d 06:00:00,D,1,B1,10018_0,3.0
10032_0_B1,3604 Allan Dr SW,,5.0d 14:45:00,,53.42862657,-113.594079171,Ambleside,1,neighbourhood,0.33,5.0d 06:00:00,D,1,B1,10032_0,5.0
10033_0_B1,3346 Cutler Crescent,,10.0d 14:45:00,,53.40656046,-113.566904756,Chappelle Area,1,neighbourhood,0.277,10.0d 06:00:00,D,1,B1,10033_0,10.0
10075_0_B1,17 St and 28 Ave NW,,4.0d 14:45:00,,53.46065597,-113.3685558,Tamarack,1,neighbourhood,0.2325,4.0d 06:00:00,D,1,B1,10075_0,4.0
10085_0_B1,1137 Chappelle Blvd SW,,10.0d 14:45:00,,53.40598414,-113.5730267,Chappele Area,1,neighbourhood,0.617,10.0d 06:00:00,D,1,B1,10085_0,10.0
10092_0_B1,16 Ave NW on both sides of Whispering River Dr NW,,4.0d 14:45:00,,53.44669002,-113.6096593,Windermere,1,neighbourhood,0.1795,4.0d 06:00:00,D,1,B1,10092_0,4.0
10104_0_B1,5280 Chappelle Road SW,,10.0d 14:45:00,,53.40102631,-113.5725043,Chappele Area,1,neighbourhood,0.579,10.0d 06:00:00,D,1,B1,10104_0,10.0
181.0_1_B1,109 AVE-65 ST,,12.0d 14:45:00,,53.5572473,-113.4252652,CAPILANO,1,neighbourhood,0.55,12.0d 06:00:00,D,1,B1,181.0_1,12.0
270.0_1_B1,89 Ave & 71 St,,18.0d 14:45:00,,53.52290707,-113.4354382,KENILWORTH,1,neighbourhood,2.255,18.0d 06:00:00,D,1,B1,270.0_1,18.0
309.0_1_B1,82 ST-103 AVE,,17.0d 14:45:00,,53.54472687,-113.4532601,FOREST HEIGHTS,1,neighbourhood,0.84,17.0d 06:00:00,D,1,B1,309.0_1,17.0
511.0_1_B1,85 ST-STRATHEARN DRIVE,,17.0d 14:45:00,,53.53669821,-113.4618982,CLOVERDALE,1,neighbourhood,4.0115,17.0d 06:00:00,D,1,B1,511.0_1,17.0
568.0_1_B1,50 ST BTWN 76 & 82 AVE,,17.0d 14:45:00,,53.51698107,-113.4182013,GAINER INDUSTRIAL,1,neighbourhood,0.1975,17.0d 06:00:00,D,1,B1,568.0_1,17.0
590.0_1_B1,47 ST & 106B AVE,,19.0d 14:45:00,,53.55320893,-113.4135622,GOLD BAR,1,neighbourhood,0.765,19.0d 06:00:00,D,1,B1,590.0_1,19.0
596.0_1_B1,50 St: 70 Ave - Whitemud Drive Whitemud Drive,,16.0d 14:45:00,,53.49914123,-113.4180896,PYLYPOW INDUSTRIAL,1,roadway,0.444,16.0d 06:00:00,D,1,B1,596.0_1,16.0
597.0_1_B1,W/S 76 ST: 38 AVE - WHITEMUD DRIVE,,14.0d 14:45:00,,53.48042908,-113.4525123,TWEDDLE PLACE,1,roadway,1.197,14.0d 06:00:00,D,1,B1,597.0_1,14.0
777.0_1_B1,Road Allowance,,17.0d 14:45:00,,53.44096431,-113.3942473,CRAWFORD PLAINS,1,roadway,0.985,17.0d 06:00:00,D,1,B1,777.0_1,17.0
789.0_1_B1,NORTH SIDE 28 AVE & LAKEWOOD RD WEST -,,17.0d 14:45:00,,53.45895751,-113.4568045,TIPASKAN,1,roadway,0.1715,17.0d 06:00:00,D,1,B1,789.0_1,17.0
883.0_1_B1,9812 96A Street NW,,18.0d 14:45:00,,53.53870576,-113.4795739,CLOVERDALE,1,neighbourhood,3.5,18.0d 06:00:00,D,1,B1,883.0_1,18.0
947.0_1_B1,ARGYLL RD N/S BTWN 86 ST & 83 ST,,19.0d 14:45:00,,53.50190593,-113.4560504,ARGYLL,1,neighbourhood,0.31,19.0d 06:00:00,D,1,B1,947.0_1,19.0
976.0_1_B1,SOUTH SIDE 23 AVE BTWN 38-34 ST,,15.0d 14:45:00,,53.45366325,-113.3962258,BISSET,1,roadway,0.635,15.0d 06:00:00,D,1,B1,976.0_1,15.0
979.0_1_B1,WEST SIDE MILLWOODS RD-BTWN-28-23 AVE,,17.0d 14:45:00,,53.45526058,-113.448311,MEYONOHK,1,roadway,0.343,17.0d 06:00:00,D,1,B1,979.0_1,17.0
996.0_1_B1,GREENOCH CRESCENT-W 50 ST-GOLF COURS,,11.0d 14:45:00,,53.47794898,-113.4207306,GREENVIEW,1,neighbourhood,0.3,11.0d 06:00:00,D,1,B1,996.0_1,11.0
1313.0_1_B1,37-38 AVE & 32-34 ST,,13.0d 14:45:00,,53.47213596,-113.3919408,LARKSPUR,1,neighbourhood,0.8,13.0d 06:00:00,D,1,B1,1313.0_1,13.0
1450.0_1_B1,BTWN-85-91 ST,,20.0d 14:45:00,,53.46912852,-113.4624634,RICHFIELD,1,neighbourhood,1.0835,20.0d 06:00:00,D,1,B1,1450.0_1,20.0
1493.0_1_B1,EAST OF 80 ST & SOUTH OF 10 AVE,,20d 14:45:00,,53.43871656,-113.4530145,MENISA,1,neighbourhood,1.12,20d 06:00:00,D,10,B1,1493.0_1,
1612.0_1_B1,MILLBOURNE ROAD E-70 ST,,20.0d 14:45:00,,53.4792581,-113.4489091,MICHAELS PARK,1,neighbourhood,3.75,20.0d 06:00:00,D,1,B1,1612.0_1,20.0
1623.0_1_B1,NORTH SIDE 23 AVE-BTWN MILLWOODS RD E- 38 ST,,14.0d 14:45:00,,53.45485526,-113.4033495,BISSET,1,roadway,0.9,14.0d 06:00:00,D,1,B1,1623.0_1,14.0
1778.0_1_B1,11 AVE-58 ST,,19.0d 14:45:00,,53.44264997,-113.4290041,SAKAW,1,neighbourhood,2.215,19.0d 06:00:00,D,1,B1,1778.0_1,19.0
1814.0_1_B1,43A AVE - WHITEMUD DRIVE WEST OF 23 ST,,11.0d 14:45:00,,53.48249405,-113.3806965,LARKSPUR,1,neighbourhood,1.55,11.0d 06:00:00,D,1,B1,1814.0_1,11.0
1825.0_1_B1,76 AVE & 89 - 95 ST,,13.0d 14:45:00,,53.51228056,-113.4682563,MILL CREEK RAVINE SOUTH,1,neighbourhood,0.2285,13.0d 06:00:00,D,1,B1,1825.0_1,13.0
1837.0_1_B1,SOUTH SIDE&C 23 AVE-BTWN 91-85 ST,,17.0d 14:45:00,,53.45169814,-113.4632398,SATOO,1,roadway,0.177,17.0d 06:00:00,D,1,B1,1837.0_1,17.0
1854.0_1_B1,80 ST-76 AVE,,18.0d 14:45:00,,53.51080393,-113.4492502,AVONMORE,1,neighbourhood,1.4715,18.0d 06:00:00,D,1,B1,1854.0_1,18.0
1867.0_1_B1,88 ST-69 AVE,,20d 14:45:00,,53.50596204,-113.4637143,ARGYLL,1,neighbourhood,7.051,10d 06:00:00,D,10,B1,1867.0_1,
1868.0_1_B1,70-75 AVE - 85ST TO RAVINE,,20.0d 14:45:00,,53.50873972,-113.4609116,MILL CREEK RAVINE SOUTH,1,neighbourhood,0.8205,20.0d 06:00:00,D,1,B1,1868.0_1,20.0
1870.0_1_B1,ISLAND NE CORNER 75 ST & ARGYLE RD.,,20.0d 14:45:00,,53.50977333,-113.4432727,CORONET ADDITION INDUSTRIAL,1,neighbourhood,0.2385,20.0d 06:00:00,D,1,B1,1870.0_1,20.0
1889.0_1_B1,WS/C 91 ST BTWN 28 & 34 AVE,,17.0d 14:45:00,,53.46193542,-113.4670981,TIPASKAN,1,roadway,1.285,17.0d 06:00:00,D,1,B1,1889.0_1,17.0
1905.0_1_B1,91 ST BTWN 51 AVE & WHITEMUD DRIVE,,16.0d 14:45:00,,53.48513048,-113.4663823,MCINTYRE INDUSTRIAL,1,roadway,0.913,16.0d 06:00:00,D,1,B1,1905.0_1,16.0
1980.0_1_B1,WEST SIDE 34 ST 18-23 AVE & WEST SIDE 34 ST 16A - 18 AVE,,15.0d 14:45:00,,53.44893668,-113.3941282,DALY GROVE,1,roadway,0.46,15.0d 06:00:00,D,1,B1,1980.0_1,15.0
2016.0_1_B1,EAST OF 42 AVE BTWN 102 & 106B AVE,,17.0d 14:45:00,,53.54874589,-113.4057399,GOLD BAR,1,neighbourhood,0.3985,17.0d 06:00:00,D,1,B1,2016.0_1,17.0
2156.0_1_B1,KNOTTWOOD ROAD S-75 ST,,13.0d 14:45:00,,53.44317506,-113.448125,MENISA,1,neighbourhood,0.4115,13.0d 06:00:00,D,1,B1,2156.0_1,13.0
2165.0_1_B1,BTWN 75 & 34 ST INCLUDING 82 AVE - 71 ST,,20.0d 14:45:00,,53.51663277,-113.4035534,MORRIS INDUSTRIAL,1,roadway,0.47,20.0d 06:00:00,D,1,B1,2165.0_1,20.0
2193.0_1_B1,EAST 98 ST - RAVINE & 92 AVE,,20.0d 14:45:00,,53.52148967,-113.4750752,MILL CREEK RAVINE SOUTH,1,neighbourhood,0.425,20.0d 06:00:00,D,1,B1,2193.0_1,20.0
2194.0_1_B1,NORTH 63-66 AVE - 89-92 ST,,17.0d 14:45:00,,53.50096985,-113.4677927,HAZELDEAN,1,neighbourhood,0.7975,17.0d 06:00:00,D,1,B1,2194.0_1,17.0
2217.0_1_B1,95 ST-88 AVE,,17.0d 14:45:00,,53.5254877,-113.4743503,MILL CREEK RAVINE NORTH,1,neighbourhood,1.8035,17.0d 06:00:00,D,1,B1,2217.0_1,17.0
2233.0_1_B1,SOUTH SIDE/C 34 AVE BTWN MILLWOODS RD & 66 ST,,12.0d 14:45:00,,53.46495912,-113.4432916,LEE RIDGE,1,roadway,0.45,12.0d 06:00:00,D,1,B1,2233.0_1,12.0
2250.0_1_B1,54-58 ST & 34 AVE-38 AVE,,18.0d 14:45:00,,53.46914599,-113.4233464,HILLVIEW,1,neighbourhood,0.1685,18.0d 06:00:00,D,1,B1,2250.0_1,18.0
2255.0_1_B1,SOUTH SIDE/C 23 AVE-BTWN 66-50 ST,,16.0d 14:45:00,,53.4537107,-113.4285839,MILL WOODS TOWN CENTRE,1,roadway,0.53,16.0d 06:00:00,D,1,B1,2255.0_1,16.0
2261.0_1_B1,98 AVE-CONNORS ROAD-99 ST,,14.0d 14:45:00,,53.53647744,-113.4816691,MILL CREEK RAVINE NORTH,1,neighbourhood,2.526,14.0d 06:00:00,D,1,B1,2261.0_1,14.0
2270.0_1_B1,W/S 17 St. South of 38 Ave,,20d 14:45:00,,53.47390517,-113.3689558,WILD ROSE,1,roadway,2.785,10d 06:00:00,D,10,B1,2270.0_1,
2386.0_1_B1,WEST SIDE 75 ST-BTWN-98-101 AVE,,19.0d 14:45:00,,53.5388941,-113.4436549,FOREST HEIGHTS,1,neighbourhood,0.27,19.0d 06:00:00,D,1,B1,2386.0_1,19.0
2391.0_1_B1,96A ST - CONNORS ROAD,,18.0d 14:45:00,,53.53403064,-113.479064,CLOVERDALE,1,neighbourhood,2.3375,18.0d 06:00:00,D,1,B1,2391.0_1,18.0
2448.0_1_B1,KNOTTWOOD RD E-19 AVE,,13.0d 14:45:00,,53.44899765,-113.441916,EKOTA,1,neighbourhood,1.369,13.0d 06:00:00,D,1,B1,2448.0_1,13.0
2469.0_1_B1,WS/C 91 ST BTWN 34 & 39 AVE,,16.0d 14:45:00,,53.46979343,-113.467082,STRATHCONA INDUSTRIAL PARK,1,roadway,2.55,16.0d 06:00:00,D,1,B1,2469.0_1,16.0
2492.0_1_B1,NORTH OF 28 AVE-BTWN MILLWOODS RD-37 S,,11.0d 14:45:00,,53.45955007,-113.4022907,BISSET,1,neighbourhood,0.2195,11.0d 06:00:00,D,1,B1,2492.0_1,11.0
2503.0_1_B1,East of School: 77 St & 40 Ave,,11.0d 14:45:00,,53.47648911,-113.4532758,TWEDDLE PLACE,1,neighbourhood,1.0415,11.0d 06:00:00,D,1,B1,2503.0_1,11.0
2577.0_1_B1,NORTH SIDE 28 AVE BTWN 91 ST & LAKEWOO,,16.0d 14:45:00,,53.45897563,-113.4631064,TIPASKAN,1,roadway,0.33,16.0d 06:00:00,D,1,B1,2577.0_1,16.0
2626.0_1_B1,W/S & C 50 ST BTWN 11-13 AVE,,17.0d 14:45:00,,53.44063989,-113.4187295,CRAWFORD PLAINS,1,roadway,0.289,17.0d 06:00:00,D,1,B1,2626.0_1,17.0
2632.0_1_B1,MILLWOODS ROAD-36 AVE,,11.0d 14:45:00,,53.47026464,-113.4558261,RICHFIELD,1,neighbourhood,1.737,11.0d 06:00:00,D,1,B1,2632.0_1,11.0
2640.0_1_B1,WEST OF 24 ST: BETWEEN 38 & 43A AVE,,11.0d 14:45:00,,53.47847993,-113.3811779,LARKSPUR,1,neighbourhood,1.6815,11.0d 06:00:00,D,1,B1,2640.0_1,11.0
2642.0_1_B1,66 AVE - 3 ST,,20d 14:45:00,,53.5028667,-113.3485284,MAPLE RIDGE INDUSTRIAL,1,neighbourhood,1.9,10d 06:00:00,D,10,B1,2642.0_1,
2662.0_1_B1,38 AVE-58 ST,,20.0d 14:45:00,,53.46988154,-113.4269172,HILLVIEW,1,neighbourhood,1.8665,20.0d 06:00:00,D,1,B1,2662.0_1,20.0
2683.0_1_B1,ES 91 ST BTWN 23 - 28 AVE,,14.0d 14:45:00,,53.45531632,-113.4657287,MEYONOHK,1,roadway,1.5,14.0d 06:00:00,D,1,B1,2683.0_1,14.0
