Id,job-id,type,name,address,latitude,longitude,service-duration,start-time,end-time,quantity,required-skills,Level,priority,raw-id,day
3402.0_1_A2,,D,MILL WOODS PARK,SOUTH SIDE/28AVE-MILLWOODS ROAD TO 66,53.45767318,-113.4449076,1.801,12d 06:00:00,13d 14:45:00,1,neighbourhood,A2,1,3402.0_1,
3402.0_2_A2,,D,MILL WOODS PARK,SOUTH SIDE/28AVE-MILLWOODS ROAD TO 66,53.45767318,-113.4449076,1.801,19d 06:00:00,20d 14:45:00,1,neighbourhood,A2,1,3402.0_2,
3416.0_0_B1,,D,MEYOKUMIN,E/S & C 66 ST: MILLWOODS RD S - 23 AVE,53.44906998,-113.4354028,0.635,0d 06:00:00,10d 14:45:00,1,roadway,B1,1,3416.0_0,
3416.0_1_B1,,D,MEYOKUMIN,E/S & C 66 ST: MILLWOODS RD S - 23 AVE,53.44906998,-113.4354028,0.635,11d 06:00:00,20d 14:45:00,1,roadway,B1,1,3416.0_1,
3432.0_0_B1,,D,MILL WOODS GOLF COURSE,EAST SIDE/C 50 ST-BTWN 40 AVE-WHITEMUD,53.48054226,-113.417776,0.57,0d 06:00:00,10d 14:45:00,1,roadway,B1,1,3432.0_0,
3432.0_1_B1,,D,MILL WOODS GOLF COURSE,EAST SIDE/C 50 ST-BTWN 40 AVE-WHITEMUD,53.48054226,-113.417776,0.57,11d 06:00:00,20d 14:45:00,1,roadway,B1,1,3432.0_1,
3434.0_0_B1,,D,ELLERSLIE,319 - 83 St SW,53.42943466,-113.4581559,2.5925,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,3434.0_0,
3434.0_1_B1,,D,ELLERSLIE,319 - 83 St SW,53.42943466,-113.4581559,2.5925,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,3434.0_1,
3444_0_B1,,D,Terwilleger TOWNE,Tory Rd. - Tory Gate to Behind #2431 Tegler Green,53.45057907,-113.5716099,1.15,10.0d 06:00:00,10.0d 14:45:00,1,neighbourhood,B1,1,3444_0,10
3444_1_B1,,D,Terwilleger TOWNE,Tory Rd. - Tory Gate to Behind #2431 Tegler Green,53.45057907,-113.5716099,1.15,19.0d 06:00:00,19.0d 14:45:00,1,neighbourhood,B1,1,3444_1,19
3451_0_B1,,D,Terwilleger South,5894 Sutter Place,53.44290359,-113.587172,0.061,5.0d 06:00:00,5.0d 14:45:00,1,neighbourhood,B1,1,3451_0,5
3451_1_B1,,D,Terwilleger South,5894 Sutter Place,53.44290359,-113.587172,0.061,13.0d 06:00:00,13.0d 14:45:00,1,neighbourhood,B1,1,3451_1,13
3468_0_A2,,D,Keheewin,19 AVE-105 ST,53.44972772,-113.5037655,6.2485,6.0d 06:00:00,6.0d 14:45:00,1,neighbourhood,A2,1,3468_0,6
3468_1_A2,,D,Keheewin,19 AVE-105 ST,53.44972772,-113.5037655,6.2485,12.0d 06:00:00,12.0d 14:45:00,1,neighbourhood,A2,1,3468_1,12
3468_2_A2,,D,Keheewin,19 AVE-105 ST,53.44972772,-113.5037655,6.2485,19.0d 06:00:00,19.0d 14:45:00,1,neighbourhood,A2,1,3468_2,19
3472.0_0_B1,,D,ANTHONY HENDAY SOUTHEAST,WEST SIDE 66 ST BTWN 10 AVE-MILLWOODS,53.44073551,-113.4401323,0.14,0d 06:00:00,10d 14:45:00,1,roadway,B1,1,3472.0_0,
3472.0_1_B1,,D,ANTHONY HENDAY SOUTHEAST,WEST SIDE 66 ST BTWN 10 AVE-MILLWOODS,53.44073551,-113.4401323,0.14,11d 06:00:00,20d 14:45:00,1,roadway,B1,1,3472.0_1,
3479_0_A2,,D,Windsor Park,87 AVE-EMILY MURPHY PK RD (116 ST),53.52798225,-113.5385165,0.67,6.0d 06:00:00,6.0d 14:45:00,1,neighbourhood,A2,1,3479_0,6
3479_1_A2,,D,Windsor Park,87 AVE-EMILY MURPHY PK RD (116 ST),53.52798225,-113.5385165,0.67,13.0d 06:00:00,13.0d 14:45:00,1,neighbourhood,A2,1,3479_1,13
3479_2_A2,,D,Windsor Park,87 AVE-EMILY MURPHY PK RD (116 ST),53.52798225,-113.5385165,0.67,20.0d 06:00:00,20.0d 14:45:00,1,neighbourhood,A2,1,3479_2,20
3492.0_0_B1,,D,BISSET,N/S 23 AVE: 38 ST - 34 ST,53.45401563,-113.3968153,0.175,0d 06:00:00,10d 14:45:00,1,roadway,B1,1,3492.0_0,
3492.0_1_B1,,D,BISSET,N/S 23 AVE: 38 ST - 34 ST,53.45401563,-113.3968153,0.175,11d 06:00:00,20d 14:45:00,1,roadway,B1,1,3492.0_1,
3499_0_B1,,D,Brander Gardens,53 AVE-RIVERBEND ROAD,53.49231021,-113.5754612,3.7255,8.0d 06:00:00,8.0d 14:45:00,1,neighbourhood,B1,1,3499_0,8
3499_1_B1,,D,Brander Gardens,53 AVE-RIVERBEND ROAD,53.49231021,-113.5754612,3.7255,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,3499_1,
3506.0_0_B1,,D,OTTEWELL,71 ST-92A AVE,53.52740586,-113.4362802,0.0265,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,3506.0_0,
3506.0_1_B1,,D,OTTEWELL,71 ST-92A AVE,53.52740586,-113.4362802,0.0265,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,3506.0_1,
3514_0_B1,,D,Henderson,across from #509 - to #455 Heffeerman Dr.,53.47368916,-113.601687,0.167,7.0d 06:00:00,7.0d 14:45:00,1,neighbourhood,B1,1,3514_0,7
3514_1_B1,,D,Henderson,across from #509 - to #455 Heffeerman Dr.,53.47368916,-113.601687,0.167,17.0d 06:00:00,17.0d 14:45:00,1,neighbourhood,B1,1,3514_1,17
3517.0_0_B1,,D,BISSET,SOUTH SIDE 34 AVE-BTWN-MILLWOODS RD E-34 St,53.46363994,-113.4001809,0.43,0d 06:00:00,10d 14:45:00,1,roadway,B1,1,3517.0_0,
3517.0_1_B1,,D,BISSET,SOUTH SIDE 34 AVE-BTWN-MILLWOODS RD E-34 St,53.46363994,-113.4001809,0.43,11d 06:00:00,20d 14:45:00,1,roadway,B1,1,3517.0_1,
3527_0_B1,,D,Ermineskin,23 AVE-104-111 ST,53.45432673,-113.5031819,1.616,0.0d 06:00:00,0.0d 14:45:00,1,roadway,B1,1,3527_0,0
3527_1_B1,,D,Ermineskin,23 AVE-104-111 ST,53.45432673,-113.5031819,1.616,12.0d 06:00:00,12.0d 14:45:00,1,roadway,B1,1,3527_1,12
3540_0_B1,,D,Rhatigan Ridge,RHATIGAN ROAD EAST-RIVERBEND ROAD,53.47417407,-113.5851729,3.5155,0.0d 06:00:00,0.0d 14:45:00,1,neighbourhood,B1,1,3540_0,0
3540_1_B1,,D,Rhatigan Ridge,RHATIGAN ROAD EAST-RIVERBEND ROAD,53.47417407,-113.5851729,3.5155,11.0d 06:00:00,11.0d 14:45:00,1,neighbourhood,B1,1,3540_1,11
3542.0_0_B1,,D,LEE RIDGE,WS 66 ST: 34 AVE - 38 AVE,53.46988496,-113.438231,0.166,0d 06:00:00,10d 14:45:00,1,roadway,B1,1,3542.0_0,
3542.0_1_B1,,D,LEE RIDGE,WS 66 ST: 34 AVE - 38 AVE,53.46988496,-113.438231,0.166,11d 06:00:00,20d 14:45:00,1,roadway,B1,1,3542.0_1,
3544_0_B1,,D,Terwilleger TOWNE,1765 Tomlinson Common,53.44893029,-113.5850845,1.5355,5.0d 06:00:00,5.0d 14:45:00,1,neighbourhood,B1,1,3544_0,5
3544_1_B1,,D,Terwilleger TOWNE,1765 Tomlinson Common,53.44893029,-113.5850845,1.5355,18.0d 06:00:00,18.0d 14:45:00,1,neighbourhood,B1,1,3544_1,18
3545_0_A2,,D,Sweet Grass,31 AVE-113 ST,53.46205326,-113.5278072,2.3,5.0d 06:00:00,5.0d 14:45:00,1,neighbourhood,A2,1,3545_0,5
3545_1_A2,,D,Sweet Grass,31 AVE-113 ST,53.46205326,-113.5278072,2.3,12.0d 06:00:00,12.0d 14:45:00,1,neighbourhood,A2,1,3545_1,12
3545_2_A2,,D,Sweet Grass,31 AVE-113 ST,53.46205326,-113.5278072,2.3,17.0d 06:00:00,17.0d 14:45:00,1,neighbourhood,A2,1,3545_2,17
3552_0_B1,,D,Terwilleger TOWNE,Todd Landing to Talor Close,53.44867113,-113.5741307,5.7665,4.0d 06:00:00,4.0d 14:45:00,1,neighbourhood,B1,1,3552_0,4
3552_1_B1,,D,Terwilleger TOWNE,Todd Landing to Talor Close,53.44867113,-113.5741307,5.7665,12.0d 06:00:00,12.0d 14:45:00,1,neighbourhood,B1,1,3552_1,12
3559.0_0_B1,,D,KINISKI GARDENS,38 ST-BTWN 38-41 AVE,53.47481221,-113.4007496,2.7565,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,3559.0_0,
3559.0_1_B1,,D,KINISKI GARDENS,38 ST-BTWN 38-41 AVE,53.47481221,-113.4007496,2.7565,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,3559.0_1,
356_0_B1,,D,Ermineskin,29A AVE-104 ST,53.46059016,-113.4965017,0.3265,3.0d 06:00:00,3.0d 14:45:00,1,neighbourhood,B1,1,356_0,3
356_1_B1,,D,Ermineskin,29A AVE-104 ST,53.46059016,-113.4965017,0.3265,11.0d 06:00:00,11.0d 14:45:00,1,neighbourhood,B1,1,356_1,11
3560_0_A2,,D,Aspen Gardens,39A AVE-ASPEN DRIVE WEST,53.47425949,-113.5406793,2.34,5.0d 06:00:00,5.0d 14:45:00,1,neighbourhood,A2,1,3560_0,5
3560_1_A2,,D,Aspen Gardens,39A AVE-ASPEN DRIVE WEST,53.47425949,-113.5406793,2.34,12.0d 06:00:00,12.0d 14:45:00,1,neighbourhood,A2,1,3560_1,12
3560_2_A2,,D,Aspen Gardens,39A AVE-ASPEN DRIVE WEST,53.47425949,-113.5406793,2.34,17.0d 06:00:00,17.0d 14:45:00,1,neighbourhood,A2,1,3560_2,17
3561.0_0_B1,,D,HOLYROOD,81 ST-BTWN-96-97 AVE,53.53510922,-113.4516118,0.042,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,3561.0_0,
3561.0_1_B1,,D,HOLYROOD,81 ST-BTWN-96-97 AVE,53.53510922,-113.4516118,0.042,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,3561.0_1,
3568_0_A2,,D,River Valley Mayfair,Groat Road - Groat Bridge South to 87 Ave.,53.53059425,-113.5392559,0.8245,6.0d 06:00:00,6.0d 14:45:00,1,neighbourhood,A2,1,3568_0,6
3568_1_A2,,D,River Valley Mayfair,Groat Road - Groat Bridge South to 87 Ave.,53.53059425,-113.5392559,0.8245,13.0d 06:00:00,13.0d 14:45:00,1,neighbourhood,A2,1,3568_1,13
3568_2_A2,,D,River Valley Mayfair,Groat Road - Groat Bridge South to 87 Ave.,53.53059425,-113.5392559,0.8245,20.0d 06:00:00,20.0d 14:45:00,1,neighbourhood,A2,1,3568_2,20
3579_0_B1,,D,Magrath,Rabbit Hill Rd - Mullen Rd,53.43852136,-113.5689186,1.3565,5.0d 06:00:00,5.0d 14:45:00,1,neighbourhood,B1,1,3579_0,5
3579_1_B1,,D,Magrath,Rabbit Hill Rd - Mullen Rd,53.43852136,-113.5689186,1.3565,17.0d 06:00:00,17.0d 14:45:00,1,neighbourhood,B1,1,3579_1,17
3596.0_0_B1,,D,STRATHCONA INDUSTRIAL PARK,WS/C 91 ST BTWM 39 AVE & WHITEMUD DRIVE,53.47761346,-113.4671558,1.34,0d 06:00:00,10d 14:45:00,1,roadway,B1,1,3596.0_0,
3596.0_1_B1,,D,STRATHCONA INDUSTRIAL PARK,WS/C 91 ST BTWM 39 AVE & WHITEMUD DRIVE,53.47761346,-113.4671558,1.34,11d 06:00:00,20d 14:45:00,1,roadway,B1,1,3596.0_1,
3611.0_0_B1,,D,TERRACE HEIGHTS,98-101 AVE-64-67 ST,53.53949827,-113.4305311,1.6965,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,3611.0_0,
3611.0_1_B1,,D,TERRACE HEIGHTS,98-101 AVE-64-67 ST,53.53949827,-113.4305311,1.6965,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,3611.0_1,
3618.0_0_B1,,D,STRATHEARN,95 AVE-90 ST,53.53239598,-113.4645996,0.395,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,3618.0_0,
3618.0_1_B1,,D,STRATHEARN,95 AVE-90 ST,53.53239598,-113.4645996,0.395,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,3618.0_1,
3646.0_0_B1,,D,TAWA,58 ST & YOUVILLE DR EAST TO POLICE STATI,53.46235135,-113.4255351,3.52,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,3646.0_0,
3646.0_1_B1,,D,TAWA,58 ST & YOUVILLE DR EAST TO POLICE STATI,53.46235135,-113.4255351,3.52,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,3646.0_1,
3647.0_0_B1,,D,MILL WOODS TOWN CENTRE,55 ST-BTWN 28 AVE-25 AVE,53.45759036,-113.4246402,1.065,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,3647.0_0,
3647.0_1_B1,,D,MILL WOODS TOWN CENTRE,55 ST-BTWN 28 AVE-25 AVE,53.45759036,-113.4246402,1.065,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,3647.0_1,
3666.0_0_B1,,D,ELLERSLIE,North of Edwards Drive SW & East of 91 St SW,53.43105561,-113.4669521,0.2105,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,3666.0_0,
3666.0_1_B1,,D,ELLERSLIE,North of Edwards Drive SW & East of 91 St SW,53.43105561,-113.4669521,0.2105,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,3666.0_1,
3667.0_0_B1,,D,ELLERSLIE,East of 88 St SW & South of 6 Ave SW,53.42618572,-113.466953,0.2595,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,3667.0_0,
3667.0_1_B1,,D,ELLERSLIE,East of 88 St SW & South of 6 Ave SW,53.42618572,-113.466953,0.2595,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,3667.0_1,
3673.0_0_A1,,D,MILL WOODS GOLF COURSE,SS WHITEMUD DRIVE BTWN 50 & 66 ST,53.48573777,-113.4314986,2.2315,5d 06:00:00,6d 14:45:00,1,roadway,A1,1,3673.0_0,
3673.0_1_A1,,D,MILL WOODS GOLF COURSE,SS WHITEMUD DRIVE BTWN 50 & 66 ST,53.48573777,-113.4314986,2.2315,12d 06:00:00,13d 14:45:00,1,roadway,A1,1,3673.0_1,
3673.0_2_A1,,D,MILL WOODS GOLF COURSE,SS WHITEMUD DRIVE BTWN 50 & 66 ST,53.48573777,-113.4314986,2.2315,19d 06:00:00,20d 14:45:00,1,roadway,A1,1,3673.0_2,
3674.0_0_B1,,D,MINCHAU,40 AVE-50 ST,53.47511957,-113.4147414,0.0715,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,3674.0_0,
3674.0_1_B1,,D,MINCHAU,40 AVE-50 ST,53.47511957,-113.4147414,0.0715,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,3674.0_1,
3685_0_B1,,D,Ellerslie Industrial,Ellerslie Road & Gateway Boulevard,53.40804985,-113.5015587,0.622,9.0d 06:00:00,9.0d 14:45:00,1,roadway,B1,1,3685_0,9
3685_1_B1,,D,Ellerslie Industrial,Ellerslie Road & Gateway Boulevard,53.40804985,-113.5015587,0.622,15.0d 06:00:00,15.0d 14:45:00,1,roadway,B1,1,3685_1,15
3705.0_0_B1,,D,SUMMERSIDE,Ellerslie Road & 91 St SW,53.42400853,-113.4711774,0.3,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,3705.0_0,
3705.0_1_B1,,D,SUMMERSIDE,Ellerslie Road & 91 St SW,53.42400853,-113.4711774,0.3,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,3705.0_1,
3706.0_0_B1,,D,ELLERSLIE INDUSTRIAL,S/S Ellerslie Road: Parsons Rd - 91 St,53.424915,-113.4765264,0.225,0d 06:00:00,10d 14:45:00,1,roadway,B1,1,3706.0_0,
3706.0_1_B1,,D,ELLERSLIE INDUSTRIAL,S/S Ellerslie Road: Parsons Rd - 91 St,53.424915,-113.4765264,0.225,11d 06:00:00,20d 14:45:00,1,roadway,B1,1,3706.0_1,
3707.0_0_B1,,D,SUMMERSIDE,S/S Ellerslie Road: 91 St - 78 St,53.42474573,-113.4597029,0.5,0d 06:00:00,10d 14:45:00,1,roadway,B1,1,3707.0_0,
3707.0_1_B1,,D,SUMMERSIDE,S/S Ellerslie Road: 91 St - 78 St,53.42474573,-113.4597029,0.5,11d 06:00:00,20d 14:45:00,1,roadway,B1,1,3707.0_1,
3725_0_A2,,D,Pleasantview,111 ST: 51 - 61 AVE,53.49378457,-113.5162249,1.8,5.0d 06:00:00,5.0d 14:45:00,1,neighbourhood,A2,1,3725_0,5
3725_1_A2,,D,Pleasantview,111 ST: 51 - 61 AVE,53.49378457,-113.5162249,1.8,12.0d 06:00:00,12.0d 14:45:00,1,neighbourhood,A2,1,3725_1,12
3725_2_A2,,D,Pleasantview,111 ST: 51 - 61 AVE,53.49378457,-113.5162249,1.8,19.0d 06:00:00,19.0d 14:45:00,1,neighbourhood,A2,1,3725_2,19
3754_0_B1,,D,Hodgson,TRANS ALTA R.O.W. to #907 Hollingsworth Bend,53.45718006,-113.5531177,0.6535,6.0d 06:00:00,6.0d 14:45:00,1,neighbourhood,B1,1,3754_0,6
3754_1_B1,,D,Hodgson,TRANS ALTA R.O.W. to #907 Hollingsworth Bend,53.45718006,-113.5531177,0.6535,17.0d 06:00:00,17.0d 14:45:00,1,neighbourhood,B1,1,3754_1,17
3767.0_0_B1,,D,OTTEWELL,98 AVE BETWEEN 50 ST & 57 ST,53.537579,-113.4201912,0.1625,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,3767.0_0,
3767.0_1_B1,,D,OTTEWELL,98 AVE BETWEEN 50 ST & 57 ST,53.537579,-113.4201912,0.1625,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,3767.0_1,
3770_0_B1,,D,Hodgson,503 HODGSON ROAD & HODGSON BOULEVARD,53.45832421,-113.5585573,1.728,5.0d 06:00:00,5.0d 14:45:00,1,neighbourhood,B1,1,3770_0,5
3770_1_B1,,D,Hodgson,503 HODGSON ROAD & HODGSON BOULEVARD,53.45832421,-113.5585573,1.728,17.0d 06:00:00,17.0d 14:45:00,1,neighbourhood,B1,1,3770_1,17
3780.0_0_B1,,D,MICHAELS PARK,WEST SIDE 66 ST BTWN 38 AVE-WHITEMUD D,53.47769273,-113.4412082,0.125,0d 06:00:00,10d 14:45:00,1,roadway,B1,1,3780.0_0,
3780.0_1_B1,,D,MICHAELS PARK,WEST SIDE 66 ST BTWN 38 AVE-WHITEMUD D,53.47769273,-113.4412082,0.125,11d 06:00:00,20d 14:45:00,1,roadway,B1,1,3780.0_1,
3791_0_B1,,D,Grandview Heights,122 St: 53 Ave to 63 Ave.,53.49547578,-113.5411537,0.1285,0d 06:00:00,10d 14:45:00,1,roadway,B1,1,3791_0,
3791_1_B1,,D,Grandview Heights,122 St: 53 Ave to 63 Ave.,53.49547578,-113.5411537,0.1285,11d 06:00:00,20d 14:45:00,1,roadway,B1,1,3791_1,
3800.0_0_B1,,D,SUMMERSIDE,88 ST SW: SOUTH OF SUMMERSIDE DRIVE,53.41708962,-113.4669839,0.065,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,3800.0_0,
3800.0_1_B1,,D,SUMMERSIDE,88 ST SW: SOUTH OF SUMMERSIDE DRIVE,53.41708962,-113.4669839,0.065,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,3800.0_1,
3802_0_B1,,D,Brander Gardens,150 ST-51-58 AVE,53.49270487,-113.5802592,0.25,3.0d 06:00:00,3.0d 14:45:00,1,neighbourhood,B1,1,3802_0,3
3802_1_B1,,D,Brander Gardens,150 ST-51-58 AVE,53.49270487,-113.5802592,0.25,14.0d 06:00:00,14.0d 14:45:00,1,neighbourhood,B1,1,3802_1,14
382.0_0_B1,,D,BONNIE DOON,93 ST-92 AVE,53.52806581,-113.4707322,0.11,5.0d 06:00:00,5.0d 14:45:00,1,neighbourhood,B1,1,382.0_0,5
382.0_1_B1,,D,BONNIE DOON,93 ST-92 AVE,53.52806581,-113.4707322,0.11,17.0d 06:00:00,17.0d 14:45:00,1,neighbourhood,B1,1,382.0_1,17
3820.0_0_B1,,D,WILD ROSE,38 AVE & 17 ST,53.47633057,-113.3704977,0.095,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,3820.0_0,
3820.0_1_B1,,D,WILD ROSE,38 AVE & 17 ST,53.47633057,-113.3704977,0.095,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,3820.0_1,
3834_0_B1,,D,Empire Park,North side CPR TRACKS - 106 ST,53.480840188,-113.497345967,0.2525,9.0d 06:00:00,9.0d 14:45:00,1,roadway,B1,1,3834_0,9
3834_1_B1,,D,Empire Park,North side CPR TRACKS - 106 ST,53.480840188,-113.497345967,0.2525,16.0d 06:00:00,16.0d 14:45:00,1,roadway,B1,1,3834_1,16
3846.0_0_B1,,D,MICHAELS PARK,BTWN MILLBOURNE RD E-66 ST,53.47997797,-113.4441735,0.1815,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,3846.0_0,
3846.0_1_B1,,D,MICHAELS PARK,BTWN MILLBOURNE RD E-66 ST,53.47997797,-113.4441735,0.1815,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,3846.0_1,
385.0_0_B1,,D,BONNIE DOON,95 AVE-94-95 ST,53.53191903,-113.4726713,0.0125,6.0d 06:00:00,6.0d 14:45:00,1,neighbourhood,B1,1,385.0_0,6
385.0_1_B1,,D,BONNIE DOON,95 AVE-94-95 ST,53.53191903,-113.4726713,0.0125,17.0d 06:00:00,17.0d 14:45:00,1,neighbourhood,B1,1,385.0_1,17
3850_0_B1,,D,Terwilleger TOWNE,BTWN 4237 & 4233 TERWILLEGER VISTA,53.44785208,-113.5826431,0.5915,6.0d 06:00:00,6.0d 14:45:00,1,neighbourhood,B1,1,3850_0,6
3850_1_B1,,D,Terwilleger TOWNE,BTWN 4237 & 4233 TERWILLEGER VISTA,53.44785208,-113.5826431,0.5915,18.0d 06:00:00,18.0d 14:45:00,1,neighbourhood,B1,1,3850_1,18
3852.0_0_B1,,D,HAZELDEAN,68 AVE: 93 - 97 ST,53.50452452,-113.4780294,0.0585,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,3852.0_0,
3852.0_1_B1,,D,HAZELDEAN,68 AVE: 93 - 97 ST,53.50452452,-113.4780294,0.0585,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,3852.0_1,
3857_0_B1,,D,Leger,745 Leger Way/765 Leger WAY/Leger Rd - 23 Ave to Leger Way,53.45868831,-113.5819213,3.6595,7.0d 06:00:00,7.0d 14:45:00,1,neighbourhood,B1,1,3857_0,7
3857_1_B1,,D,Leger,745 Leger Way/765 Leger WAY/Leger Rd - 23 Ave to Leger Way,53.45868831,-113.5819213,3.6595,14.0d 06:00:00,14.0d 14:45:00,1,neighbourhood,B1,1,3857_1,14
386.0_0_B1,,D,BONNIE DOON,90 AVE-88 ST,53.52545463,-113.4619454,0.015,10.0d 06:00:00,10.0d 14:45:00,1,neighbourhood,B1,1,386.0_0,10
386.0_1_B1,,D,BONNIE DOON,90 AVE-88 ST,53.52545463,-113.4619454,0.015,20.0d 06:00:00,20.0d 14:45:00,1,neighbourhood,B1,1,386.0_1,20
3864_0_B1,,D,Bearspaw,(Bearspaw Drive West)11-15 AVE & 109-110A ST,53.44307737,-113.5081567,2.17,6.0d 06:00:00,6.0d 14:45:00,1,neighbourhood,B1,1,3864_0,6
3864_1_B1,,D,Bearspaw,(Bearspaw Drive West)11-15 AVE & 109-110A ST,53.44307737,-113.5081567,2.17,17.0d 06:00:00,17.0d 14:45:00,1,neighbourhood,B1,1,3864_1,17
3883.0_0_B1,,D,TAWA,E/S & C 66 ST: 28 AVE - 34 AVE,53.46287218,-113.4348846,0.12,0d 06:00:00,10d 14:45:00,1,roadway,B1,1,3883.0_0,
3883.0_1_B1,,D,TAWA,E/S & C 66 ST: 28 AVE - 34 AVE,53.46287218,-113.4348846,0.12,11d 06:00:00,20d 14:45:00,1,roadway,B1,1,3883.0_1,
3884_0_B1,,D,Leger,TERWILLEGAR DR - TRANSALTA RIGHT OF WAY,53.466594288,-113.57476875,0.2375,2.0d 06:00:00,2.0d 14:45:00,1,roadway,B1,1,3884_0,2
3884_1_B1,,D,Leger,TERWILLEGAR DR - TRANSALTA RIGHT OF WAY,53.466594288,-113.57476875,0.2375,15.0d 06:00:00,15.0d 14:45:00,1,roadway,B1,1,3884_1,15
3897.0_0_B1,,D,WILD ROSE,WEST OF 23 ST: 38 AVE - 37A AVE,53.4739436,-113.3811523,1.0235,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,3897.0_0,
3897.0_1_B1,,D,WILD ROSE,WEST OF 23 ST: 38 AVE - 37A AVE,53.4739436,-113.3811523,1.0235,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,3897.0_1,
3907.0_0_B1,,D,KINISKI GARDENS,W/S & C 34 St: 38 Ave South to Ravine,53.46893081,-113.3939601,0.6725,0d 06:00:00,10d 14:45:00,1,roadway,B1,1,3907.0_0,
3907.0_1_B1,,D,KINISKI GARDENS,W/S & C 34 St: 38 Ave South to Ravine,53.46893081,-113.3939601,0.6725,11d 06:00:00,20d 14:45:00,1,roadway,B1,1,3907.0_1,
3921.0_0_B1,,D,MILL WOODS GOLF COURSE,EAST SIDE/C 66 ST: 38 AVE-WHITEMUD DRIVE,53.47947008,-113.4412674,0.65,0d 06:00:00,10d 14:45:00,1,roadway,B1,1,3921.0_0,
3921.0_1_B1,,D,MILL WOODS GOLF COURSE,EAST SIDE/C 66 ST: 38 AVE-WHITEMUD DRIVE,53.47947008,-113.4412674,0.65,11d 06:00:00,20d 14:45:00,1,roadway,B1,1,3921.0_1,
3942_0_B1,,D,Ogilvie Ridge,BULYEA ROAD - TRANSALTA RIGHT OF WAY,53.46441683,-113.5707061,0.821,2.0d 06:00:00,2.0d 14:45:00,1,roadway,B1,1,3942_0,2
3942_1_B1,,D,Ogilvie Ridge,BULYEA ROAD - TRANSALTA RIGHT OF WAY,53.46441683,-113.5707061,0.821,15.0d 06:00:00,15.0d 14:45:00,1,roadway,B1,1,3942_1,15
3951.0_0_B1,,D,KINISKI GARDENS,W/S 34 ST: WHITEMUD DR - 38 AVE,53.4802683,-113.3939614,0.5,0d 06:00:00,10d 14:45:00,1,roadway,B1,1,3951.0_0,
3951.0_1_B1,,D,KINISKI GARDENS,W/S 34 ST: WHITEMUD DR - 38 AVE,53.4802683,-113.3939614,0.5,11d 06:00:00,20d 14:45:00,1,roadway,B1,1,3951.0_1,
3955.0_0_B1,,D,WILD ROSE,East of 28 St & South of 37A Ave,53.46962439,-113.3812609,0.1575,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,3955.0_0,
3955.0_1_B1,,D,WILD ROSE,East of 28 St & South of 37A Ave,53.46962439,-113.3812609,0.1575,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,3955.0_1,
3958.0_0_B1,,D,FOREST HEIGHTS,80 ST-S OF 101 AVE,53.53927859,-113.4508733,1,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,3958.0_0,
3958.0_1_B1,,D,FOREST HEIGHTS,80 ST-S OF 101 AVE,53.53927859,-113.4508733,1,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,3958.0_1,
