Id,job-id,type,name,address,latitude,longitude,service-duration,start-time,end-time,quantity,required-skills,priority,Level,raw-id,day
626.0_1_B1,,D,EKOTA,CONNECTING KW RD N-18 AVE-BTWN-73-75 S,53.4489733,-113.44601100000001,0.005555555555555542,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,626.0_1,
640.0_1_B1,,D,LARKSPUR,44B AVE-28-29 ST,53.48335537,-113.38495879999999,0.004444444444444458,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,640.0_1,
642.0_1_B1,,D,LARKSPUR,39-41 AVE & 23 ST-TRANSALTA R.O.W.,53.47865242,-113.37917479999999,0.1122222222222221,13.0d 06:00:00,13.0d 14:45:00,1.0,neighbourhood,1.0,B1,642.0_1,13.0
643.0_1_B1,,D,KING EDWARD PARK,77 AVE-73 ST,53.51372686,-113.44100120000002,0.15555555555555542,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,643.0_1,
662.0_1_B1,,D,WILD ROSE,BESIDE 364 WILD ROSE WAY,53.47572009,-113.3709659,0.0016666666666666668,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,662.0_1,
666.0_1_B1,,D,WALKER,ROAD RIGHT OF WAY: S/S ELLERSLIE RD,53.424798362,-113.419698009,0.042083333333333334,10d 06:00:00,20d 14:45:00,1.0,roadway,10.0,B1,666.0_1,
693.0_1_B1,,D,MICHAELS PARK,74 ST-44 AVE,53.48356597,-113.45160759999999,0.009583333333333334,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,693.0_1,
694.0_1_B1,,D,IDYLWYLDE,81 ST-86 AVE,53.5228885,-113.4517041,0.05958333333333333,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,694.0_1,
696.0_1_B1,,D,MEYONOHK,24 AVE-W 85 ST,53.45257951,-113.4610376,0.0008333333333333334,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,696.0_1,
724.0_1_B1,,D,MCINTYRE INDUSTRIAL,86 ST-BTWN WHITEMUD DRIVE-51 AVE,53.48643348,-113.4537909,0.012361111111111123,10d 06:00:00,20d 14:45:00,1.0,roadway,10.0,B1,724.0_1,
773.0_1_B1,,D,GREENVIEW,38A AVE-W 51 ST,53.47087639,-113.4185957,0.003055555555555542,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,773.0_1,
777.0_1_B1,,D,CRAWFORD PLAINS,Road Allowance,53.44096431,-113.3942473,0.04861111111111125,17.0d 06:00:00,17.0d 14:45:00,1.0,roadway,1.0,B1,777.0_1,17.0
781.0_1_B1,,D,HILLVIEW,53 ST - 35 AVE,53.46754635,-113.42239620000001,0.0018055555555555418,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,781.0_1,
786.0_1_B1,,D,WILD ROSE,35B Ave: 31 St - 29 St,53.4680613,-113.38650619999999,0.007083333333333334,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,786.0_1,
787.0_1_B1,,D,SUMMERSIDE,1202 Summerside Drive,53.42230666,-113.46684909999999,0.04722222222222208,20.0d 06:00:00,20.0d 14:45:00,1.0,neighbourhood,1.0,B1,787.0_1,20.0
789.0_1_B1,,D,TIPASKAN,NORTH SIDE 28 AVE & LAKEWOOD RD WEST -,53.45895751,-113.45680449999999,0.0777777777777779,15.0d 06:00:00,15.0d 14:45:00,1.0,roadway,1.0,B1,789.0_1,15.0
793.0_1_B1,,D,CRAWFORD PLAINS,39 ST-N 12 AVE,53.44114538,-113.4013158,0.0011111111111111252,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,793.0_1,
809.0_1_B1,,D,HOLYROOD,82-83 ST-BTWN-91-92 AVE,53.52644386,-113.45410919999999,0.0031944444444444585,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,809.0_1,
820.0_1_B1,,D,SATOO,78 ST-BTWN-21-22 AVE,53.45229309,-113.4495041,0.0077777777777777906,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,820.0_1,
841.0_1_B1,,D,IDYLWYLDE,76 ST-88 AVE,53.52354243,-113.4443855,0.020833333333333332,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,841.0_1,
859.0_1_B1,,D,STRATHCONA INDUSTRIAL PARK,39 AVE & 92-91 ST,53.47412343,-113.46827009999998,0.004444444444444458,10d 06:00:00,20d 14:45:00,1.0,roadway,10.0,B1,859.0_1,
862.0_1_B1,,D,TWEDDLE PLACE,WEST SIDE MILLBOURNE RD BTWN ALLEY & 3,53.47579203,-113.4586733,0.0036111111111111257,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,862.0_1,
863.0_1_B1,,D,TWEDDLE PLACE,77 ST-BTWN-41-40 AVE,53.47758279,-113.45299920000001,0.005416666666666667,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,863.0_1,
881.0_1_B1,,D,ARGYLL,86 ST-67 AVE,53.50248620000001,-113.45885,0.02194444444444446,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,881.0_1,
883.0_1_B1,,D,CLOVERDALE,9812 96A Street NW,53.53870576,-113.4795739,0.16666666666666666,20.0d 06:00:00,20.0d 14:45:00,1.0,neighbourhood,1.0,B1,883.0_1,20.0
906.0_1_B1,,D,KINISKI GARDENS,NORTH SIDE 38 AVE-BTWN 38-41 ST,53.47279653,-113.3993744,0.002916666666666667,10d 06:00:00,20d 14:45:00,1.0,roadway,10.0,B1,906.0_1,
910.0_1_B1,,D,MEYONOHK,WEST SIDE 85 ST BTWN 23 AVE & 24 AVE,53.45234693,-113.4600996,0.003472222222222208,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,910.0_1,
926.0_1_B1,,D,STRATHCONA,89 AVE-100 ST,53.52461864,-113.4895913,0.029722222222222205,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,926.0_1,
947.0_1_B1,,D,ARGYLL,ARGYLL RD N/S BTWN 86 ST & 83 ST,53.50190593,-113.4560504,0.01513888888888887,20.0d 06:00:00,20.0d 14:45:00,1.0,neighbourhood,1.0,B1,947.0_1,20.0
953.0_1_B1,,D,MENISA,68 ST - 11 AVE,53.440090399999995,-113.44158859999999,0.00722222222222221,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,953.0_1,
954.0_1_B1,,D,MENISA,70 ST - 12 AVE,53.44215484,-113.4430531,0.002638888888888875,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,954.0_1,
969.0_1_B1,,D,GREENVIEW,140 GRANLEA CRESENT,53.48040848,-113.43020790000001,0.0020833333333333333,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,969.0_1,
975.0_1_B1,,D,MICHAELS PARK,SOUTH SIDE/WS MILBOURNE RD E & E OF 74,53.48161951,-113.44761310000001,0.10222222222222209,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,975.0_1,
976.0_1_B1,,D,BISSET,SOUTH SIDE 23 AVE BTWN 38-34 ST,53.45366325,-113.3962258,0.04416666666666667,17.0d 06:00:00,17.0d 14:45:00,1.0,roadway,1.0,B1,976.0_1,17.0
979.0_1_B1,,D,MEYONOHK,WEST SIDE MILLWOODS RD-BTWN-28-23 AVE,53.45526058,-113.448311,0.17638888888888873,16.0d 06:00:00,16.0d 14:45:00,1.0,roadway,1.0,B1,979.0_1,16.0
985.0_1_B1,,D,HAZELDEAN,EAST OF 93 ST-64-66 AVE,53.501875600000005,-113.4687706,0.004027777777777792,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,985.0_1,
988.0_1_B1,,D,ELLERSLIE,8503 - 2 Ave SW,53.43205583,-113.4640388,0.0025,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,988.0_1,
989.0_1_B1,,D,SUMMERSIDE,429 SPARLING CRESC - 554 STEWART CRESC,53.42308569,-113.46893429999999,0.004861111111111125,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,989.0_1,
993.0_1_B1,,D,KINISKI GARDENS,519 KULAWY POINT (WEST OF KULAWY DR N,53.47394159,-113.41079270000002,0.0016666666666666668,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,993.0_1,
995.0_1_B1,,D,IDYLWYLDE,81 ST-89 AVE,53.52440917,-113.4519433,0.0022222222222222083,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,995.0_1,
996.0_1_B1,,D,GREENVIEW,GREENOCH CRESCENT-W 50 ST-GOLF COURS,53.47794898,-113.42073059999998,0.034166666666666665,20.0d 06:00:00,20.0d 14:45:00,1.0,neighbourhood,1.0,B1,996.0_1,20.0
1001.0_1_B1,,D,JACKSON HEIGHTS,NORTH SIDE 44 AVE-BTWN 49 ST-JACKSON R,53.48206292,-113.41329909999999,0.014027777777777792,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1001.0_1,
1017.0_1_B1,,D,OTTEWELL,97 AVE-66 ST,53.53593095,-113.4310656,0.03013888888888887,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1017.0_1,
1035.0_1_B1,,D,MEYONOHK,BTWN LAKEWOOD RD S-23 AVE-W 83 ST,53.45299725,-113.45810049999999,0.03194444444444446,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1035.0_1,
1048.0_1_B1,,D,CHARLESWORTH,CENTER MEIDAIN - WATT BLVD TO WATT COMMON,53.42474558,-113.4309533,0.041527777777777795,10d 06:00:00,20d 14:45:00,1.0,roadway,10.0,B1,1048.0_1,
1050.0_1_B1,,D,CHARLESWORTH,SOUTH BUFFER - WATT BLVD TO WATT COMMON,53.42493252,-113.4311662,0.08305555555555542,10d 06:00:00,20d 14:45:00,1.0,roadway,10.0,B1,1050.0_1,
1058.0_1_B1,,D,MENISA,77 ST - 11 AVE,53.44094322,-113.45266840000001,0.0022222222222222083,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1058.0_1,
1068.0_1_B1,,D,JACKSON HEIGHTS,47 ST-BTWN 42-43 AVE,53.47893527,-113.4134385,0.005138888888888875,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1068.0_1,
1070.0_1_B1,,D,JACKSON HEIGHTS,JENNER COVE-JENNINGS BAY,53.48682407,-113.4020903,0.004027777777777792,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1070.0_1,
1075.0_1_B1,,D,OTTEWELL,SOUTH SIDE 98 AVE: 57 ST-TERRACE ROAD,53.53849365,-113.4265287,0.04722222222222208,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1075.0_1,
1091.0_1_B1,,D,JACKSON HEIGHTS,JAMHA RD - JAMES CRESCENT,53.48405855,-113.4134176,0.011944444444444457,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1091.0_1,
1092.0_1_B1,,D,MICHAELS PARK,40 AVE-67 ST,53.47592234,-113.4407956,0.0038888888888888753,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1092.0_1,
1103.0_1_B1,,D,MINCHAU,35 AVE-48 ST,53.46609391,-113.4143055,0.10055555555555541,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1103.0_1,
1104.0_1_B1,,D,MINCHAU,34A AVE-37 ST,53.46446839,-113.400625,0.0020833333333333333,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1104.0_1,
1110.0_1_B1,,D,SATOO,CONNECTS-KNOTTWOOD RD N-BACK LANE W,53.45038315,-113.45360690000001,0.0027777777777777918,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1110.0_1,
1113.0_1_B1,,D,PARSONS INDUSTRIAL,WS/C 91 ST BTWN 23 & 28 AVE,53.45538745,-113.467122,0.15986111111111126,10d 06:00:00,20d 14:45:00,1.0,roadway,10.0,B1,1113.0_1,
1118.0_1_B1,,D,ELLERSLIE,Between 8225 & 8229 - 8 Ave SW,53.42524929,-113.46066029999999,0.018055555555555537,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1118.0_1,
1123.0_1_B1,,D,ELLERSLIE,202 Edwards Drive,53.42945449,-113.4605923,0.003055555555555542,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1123.0_1,
1124.0_1_B1,,D,ELLERSLIE,Btwn 204-83 ST SW & 8232-2 AVE SW,53.43205228,-113.46093090000001,0.003055555555555542,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1124.0_1,
1125.0_1_B1,,D,ELLERSLIE,btw 7904 2Ave & #205 79 St.,53.43206463,-113.45542520000001,0.002361111111111125,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1125.0_1,
1132.0_1_B1,,D,BISSET,42 ST-32 AVE,53.46159102,-113.4018121,0.0006944444444444583,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1132.0_1,
1133.0_1_B1,,D,MINCHAU,45 ST & 37B - 38 AVE,53.46938536,-113.4107342,0.0008333333333333334,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1133.0_1,
1135.0_1_B1,,D,WILD ROSE,36A AVE EAST OF 30 ST,53.46996222,-113.38484509999999,0.11611111111111123,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1135.0_1,
1136.0_1_B1,,D,WILD ROSE,BETWEEN 3655 & 3659 - 28 ST,53.47089793,-113.38208770000001,0.0025,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1136.0_1,
1137.0_1_B1,,D,WILD ROSE,141 WARD CRES - PIPELINE - 2344-37B AVE,53.47367477,-113.3802369,0.005833333333333334,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1137.0_1,
1139.0_1_B1,,D,AVONMORE,79 ST-73 AVE,53.50890304,-113.4480183,0.010555555555555542,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1139.0_1,
1140.0_1_B1,,D,GIRARD INDUSTRIAL,CENTRE ISLANDS 75ST - 73-76 AVE,53.510901000000004,-113.44287879999999,0.0075,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1140.0_1,
1141.0_1_B1,,D,TIPASKAN,89 ST - 32 AVE,53.4635544,-113.46299760000001,0.004166666666666667,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1141.0_1,
1161.0_1_B1,,D,SUMMERSIDE,88 ST SW: SOUTH OF SUMMERSIDE DRIVE,53.42087888,-113.467405,0.002638888888888875,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1161.0_1,
1167.0_1_B1,,D,TWEDDLE PLACE,ALONG MILLBOURNE RD W-BTWN-76-85 ST,53.48079517,-113.4552256,0.09347222222222208,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1167.0_1,
1170.0_1_B1,,D,SAKAW,57 ST - 14 AVE,53.4430186,-113.4269189,0.007361111111111124,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1170.0_1,
1174.0_1_B1,,D,ARGYLL,64 AVE-86-87 ST,53.50075934,-113.4611437,0.02291666666666667,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1174.0_1,
1175.0_1_B1,,D,ARGYLL,87 ST-68 AVE,53.50386697,-113.4623646,0.021111111111111126,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1175.0_1,
1176.0_1_B1,,D,AVONMORE,87 ST-75 AVE,53.51111583,-113.46078529999998,0.02402777777777779,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1176.0_1,
1177.0_1_B1,,D,WEINLOS,49 ST-S 27 AVE/24 AVE-49A ST,53.45756451,-113.4189917,0.06027777777777791,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1177.0_1,
1180.0_1_B1,,D,TIPASKAN,79 ST - 30 AVE,53.46108167,-113.45535220000001,0.004861111111111125,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1180.0_1,
1181.0_1_B1,,D,TIPASKAN,79 ST-S LAKEWOOD RD,53.46101619,-113.4516362,0.0018055555555555418,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1181.0_1,
1184.0_1_B1,,D,TIPASKAN,81 ST - 33 AVE,53.46414889,-113.45524329999999,0.01,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1184.0_1,
1187.0_1_B1,,D,ARGYLL,66 AVE-86 ST,53.502250399999994,-113.4615795,0.07013888888888876,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1187.0_1,
1201.0_1_B1,,D,MENISA,68 - 72 ST & 10 AVE - KNOTTWOOD RD. EAST,53.44102796,-113.4436001,0.08763888888888875,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1201.0_1,
1202.0_1_B1,,D,MENISA,BTWN-11-10 AVE-72 ST,53.43910077,-113.4446028,0.008611111111111123,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1202.0_1,
1219.0_1_B1,,D,KINISKI GARDENS,44 AVE-37 ST,53.48227402,-113.40002630000001,0.002638888888888875,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1219.0_1,
1228.0_1_B1,,D,STRATHCONA,90 AVE-100 ST,53.52571401,-113.4889881,0.04097222222222221,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1228.0_1,
1232.0_1_B1,,D,JACKSON HEIGHTS,BTWN 767 JOHNS RD-KG PIPELINE,53.48114421,-113.4058149,0.0018055555555555418,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1232.0_1,
1253.0_1_B1,,D,DAVIES INDUSTRIAL WEST,8729 - 58 Avenue,53.49184378,-113.46000090000001,0.026111111111111127,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1253.0_1,
1272.0_1_B1,,D,POLLARD MEADOWS,45 St - 22 Ave,53.45466114,-113.4096457,0.0011111111111111252,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1272.0_1,
1292.0_1_B1,,D,ELLERSLIE,Between 504 - 90 St SW & 8924 - 5 Ave SW,53.42915368,-113.47131920000001,0.002361111111111125,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1292.0_1,
1308.0_1_B1,,D,LEE RIDGE,LEE RIDGE RD-N 36A AVE,53.47247757,-113.44112849999999,0.04430555555555541,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1308.0_1,
1312.0_1_B1,,D,MEYOKUMIN,BTWN-19A-23 AVE-E 61 ST,53.45190384,-113.4304811,0.04638888888888875,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1312.0_1,
1313.0_1_B1,,D,LARKSPUR,37-38 AVE & 32-34 ST,53.47213596,-113.3919408,0.050555555555555416,20.0d 06:00:00,20.0d 14:45:00,1.0,neighbourhood,1.0,B1,1313.0_1,20.0
1316.0_1_B1,,D,OTTEWELL,54 ST-94 AVE,53.53171493,-113.4217322,0.037083333333333336,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1316.0_1,
1319.0_1_B1,,D,WILD ROSE,BTWN 3640 - 30 ST & 3647 - 31 ST,53.47005269,-113.38710470000001,0.005833333333333334,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1319.0_1,
1320.0_1_B1,,D,WILD ROSE,BTWN 3656 - 31 ST & 3651 - 31A ST,53.47027557,-113.3884965,0.005833333333333334,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1320.0_1,
1342.0_1_B1,,D,CORONET ADDITION INDUSTRIAL,CORONET ROAD-86 ST,53.49972867,-113.45711899999999,0.0016666666666666668,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1342.0_1,
1346.0_1_B1,,D,SILVER BERRY,BETWEEN 2406-33A ST & 3383-24 AVE,53.45432682,-113.39309569999999,0.002361111111111125,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1346.0_1,
1361.0_1_B1,,D,LARKSPUR,31-33 ST-43-44 AVE,53.48157221,-113.39082890000002,0.15055555555555541,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1361.0_1,
1362.0_1_B1,,D,LARKSPUR,31 ST-BTWN 38-39 AVE,53.47374505,-113.3884135,0.005416666666666667,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1362.0_1,
1363.0_1_B1,,D,LARKSPUR,40 AVE-BTWN 31-30 ST,53.47552621,-113.38721229999999,0.005277777777777791,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1363.0_1,
1422.0_1_B1,,D,MEYOKUMIN,BTWN-62-65 ST-17A-18 AVE,53.4479728,-113.43255359999999,0.006111111111111125,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1422.0_1,
1423.0_1_B1,,D,MEYOKUMIN,CONNECTS 51-54 ST-BTWN-17A-18A AVE,53.44817357,-113.42331409999998,0.005555555555555542,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1423.0_1,
1424.0_1_B1,,D,MEYOKUMIN,56 ST-N 20A AVE,53.45208637,-113.42588700000002,0.0015277777777777917,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1424.0_1,
1435.0_1_B1,,D,SATOO,BTWN-KNOTTWOOD RD S-10 AVE-W OF 82 ST,53.44120747,-113.4595298,0.028333333333333335,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1435.0_1,
1436.0_1_B1,,D,SATOO,CONNECTS 14A AVE-KNOTTWOOD RD S-82 ST,53.44298538,-113.4577692,0.005972222222222209,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1436.0_1,
1438.0_1_B1,,D,POLLARD MEADOWS,48A ST-BTWN-17A-18 AVE,53.44805732,-113.41525530000001,0.0016666666666666668,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1438.0_1,
1446.0_1_B1,,D,DAVIES INDUSTRIAL WEST,58 AVE-87 ST,53.49314887,-113.4595989,0.017916666666666668,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1446.0_1,
1447.0_1_B1,,D,TWEDDLE PLACE,NORTH SIDE MILLWOODS RD-BTWN-91 ST-38,53.47401729,-113.4594378,0.02055555555555554,10d 06:00:00,20d 14:45:00,1.0,roadway,10.0,B1,1447.0_1,
1449.0_1_B1,,D,MINCHAU,38A AVE-48 ST,53.47033728,-113.4148232,0.0018055555555555418,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1449.0_1,
1450.0_1_B1,,D,RICHFIELD,BTWN-85-91 ST,53.46912852,-113.4624634,0.05333333333333334,20.0d 06:00:00,20.0d 14:45:00,1.0,neighbourhood,1.0,B1,1450.0_1,20.0
1451.0_1_B1,,D,LEE RIDGE,MILLBOURNE RD E-LEE RIDGE RD-N 36A AVE,53.47182007,-113.44302379999999,0.07027777777777791,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1451.0_1,
1452.0_1_B1,,D,TIPASKAN,87 -89 ST & 33 AVE - LAKEWOOD RD. NORTH,53.46316160000001,-113.4618949,0.01694444444444446,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1452.0_1,
1453.0_1_B1,,D,TIPASKAN,89 ST BTWN 29 & 30 AVE,53.46072409,-113.46233400000001,0.008333333333333333,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1453.0_1,
1456.0_1_B1,,D,OTTEWELL,NORTH SIDE 90 AVE-75 ST,53.52541651,-113.44071100000001,0.02291666666666667,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1456.0_1,
1457.0_1_B1,,D,ELLERSLIE,89 ST SW & 8 AVE SW,53.425592599999995,-113.4703023,0.013888888888888876,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1457.0_1,
1461.0_1_B1,,D,WILD ROSE,E/S 23 St South of 37A Ave,53.47250303,-113.3764284,0.0038888888888888753,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1461.0_1,
1477.0_1_B1,,D,OTTEWELL,52 ST-90A AVE,53.52333467,-113.4198854,0.001944444444444458,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1477.0_1,
1479.0_1_B1,,D,SAKAW,52 ST-11 AVE,53.43971695,-113.41984690000001,0.00125,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1479.0_1,
1488.0_1_B1,,D,MINCHAU,45 ST - 35A AVE,53.46576161,-113.40817120000001,0.0008333333333333334,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1488.0_1,
1497.0_1_B1,,D,TWEDDLE PLACE,76 St - Millbourne Road West,53.47941443,-113.45456909999999,0.059166666666666666,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1497.0_1,
1508.0_1_B1,,D,STRATHCONA,85 AVE-104 ST,53.52136465,-113.49695619999999,0.02777777777777779,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1508.0_1,
1511.0_1_B1,,D,SILVER BERRY,BTWN 3203 & 3204 28 AVE,53.45781988,-113.3866463,0.0009722222222222081,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1511.0_1,
1548.0_1_B1,,D,SAKAW,58 ST - 11 AVE,53.43920366,-113.42760249999999,0.00125,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1548.0_1,
1568.0_1_B1,,D,SAKAW,56-58 ST & 10-11A AVE,53.43892909,-113.426705,0.05708333333333334,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1568.0_1,
1583.0_1_B1,,D,AVONMORE,72 AVE-85 ST,53.50808986,-113.4573469,0.043472222222222086,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1583.0_1,
1589.0_1_B1,,D,WILD ROSE,NORTH OF KITTLITZ PARK: 29 - 30 ST,53.51881167,-113.4962756,0.011666666666666667,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1589.0_1,
1599.0_1_B1,,D,SAKAW,E/S 58 ST: BACKLANE-11A AVE & SS 11A AVE &,53.47084369,-113.3852557,0.006111111111111125,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1599.0_1,
1600.0_1_B1,,D,SILVER BERRY,SILVER BERRY RD: 34 ST - 32 AVE,53.44018994,-113.4292992,0.019444444444444462,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1600.0_1,
1608.0_1_B1,,D,SOUTH EDMONTON COMMON,SOUTH OF 19 AVE EAST OF 102 ST,53.44420822,-113.48744270000002,0.0016666666666666668,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1608.0_1,
1611.0_1_B1,,D,KINISKI GARDENS,4003 - 38A AVE,53.47400654,-113.4005423,0.002638888888888875,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,1611.0_1,
1612.0_1_B1,,D,MICHAELS PARK,MILLBOURNE ROAD E-70 ST,53.4792581,-113.4489091,0.1725,10.0d 06:00:00,10.0d 14:45:00,1.0,neighbourhood,1.0,B1,1612.0_1,10.0
