Id,Level,Unnamed: 0,address,cluster,day,end-time,job-id,latitude,longitude,name,priority,quantity,raw-id,required-skills,Service-duration-1,start-time,type,service-duration
4011.0_1_B1,B1,2458,67A ST-93A AVE,,,20d 14:45:00,,53.53125177,-113.4270686,OTTEWELL,1,1,4011.0_1,neighbourhood,3.6666666672,10d 06:00:00,D,2.8947368425
4012.0_1_B1,B1,2459,52-54 ST-BTWN-92C-93A AVE,,,20d 14:45:00,,53.53011833,-113.4200985,OTTEWELL,1,1,4012.0_1,neighbourhood,0.3333333336,10d 06:00:00,D,0.2631578949
4013_0_1_B1,B1,2460,67 ST - 6 AVE SW,,,13d 14:45:00,,53.42720319,-113.447899,ELLERSLIE,1,1,4013_1,neighbourhood,1.3711111104,13d 06:00:00,D,1.0824561398
4013_1_1_B1,B1,2461,67 ST - 6 AVE SW,,,13d 14:45:00,,53.42720319,-113.447899,ELLERSLIE,1,1,4013_1,neighbourhood,1.3711111104,13d 06:00:00,D,1.0824561398
4013_2_1_B1,B1,2462,67 ST - 6 AVE SW,,,13d 14:45:00,,53.42720319,-113.447899,ELLERSLIE,1,1,4013_1,neighbourhood,1.3711111104,13d 06:00:00,D,1.0824561398
4034.0_1_B1,B1,2465,EAST SIDE/C 50 ST 38 - 40 AVE,,16,16d 14:45:00,,53.47302522,-113.4155722,MINCHAU,1,1,4034.0_1,roadway,1.5033333336,16d 06:00:00,D,1.1868421055
4035.0_1_B1,B1,2466,79 AVE-87 ST,,13,13d 14:45:00,,53.51411138,-113.4595635,GREENVIEW,1,1,4035.0_1,neighbourhood,1.3266666672,13d 06:00:00,D,1.0473684215
4039.0_1_B1,B1,2467,WEST SIDE 50 ST BTWN 28-34 AVE,,,20d 14:45:00,,53.46305567,-113.4211035,KING EDWARD PARK,1,1,4039.0_1,roadway,2.2766666664,10d 06:00:00,D,1.7973684208
4043.0_1_B1,B1,2468,79 ST-94 AVE,,20,20d 14:45:00,,53.53148454,-113.4508368,PAPASCHASE INDUSTRIAL,1,1,4043.0_1,neighbourhood,3.1333333344,20d 06:00:00,D,2.4736842114
4045.0_1_B1,B1,2469,17 Ave-18A Ave & 48 St-Mill Woods Road East,,,20d 14:45:00,,53.44749477,-113.4080485,OTTEWELL,1,1,4045.0_1,neighbourhood,3.87,10d 06:00:00,D,3.0552631579
4047.0_1_B1,B1,2470,79 -84 ST & 28 - 30 AVE,,,20d 14:45:00,,53.4614612,-113.455742,POLLARD MEADOWS,1,1,4047.0_1,neighbourhood,1.4433333336,10d 06:00:00,D,1.1394736844
4048.0_1_B1,B1,2471,1888 - 37 ST,,19,19d 14:45:00,,53.44873644,-113.4006682,DALY GROVE,1,1,4048.0_1,neighbourhood,2.889444444,19d 06:00:00,D,2.2811403505
4054.0_1_B1,B1,2472,83 AVE-104 ST,,,20d 14:45:00,,53.51938404,-113.4970781,STRATHCONA,1,1,4054.0_1,neighbourhood,0.7399999992,10d 06:00:00,D,0.5842105257
4055.0_1_B1,B1,2473,84 AVE-104 ST,,,20d 14:45:00,,53.51979968,-113.4970356,STRATHCONA,1,1,4055.0_1,neighbourhood,0.2200000008,10d 06:00:00,D,0.1736842112
4067.0_1_B1,B1,2474,14 Ave SW & 82 St SW,,,20d 14:45:00,,53.42083735,-113.45816,SUMMERSIDE,1,1,4067.0_1,neighbourhood,1.0733333328,10d 06:00:00,D,0.8473684206
4075_0_1_B1,B1,2475,W/S 50 ST: 90 AVE - 101 AVE,,,13d 14:45:00,,53.52949572,-113.4189642,OTTEWELL,1,1,4075_1,neighbourhood,1.6888888896,13d 06:00:00,D,1.3333333339
4075_1_1_B1,B1,2476,W/S 50 ST: 90 AVE - 101 AVE,,,13d 14:45:00,,53.52949572,-113.4189642,OTTEWELL,1,1,4075_1,neighbourhood,1.6888888896,13d 06:00:00,D,1.3333333339
4075_2_1_B1,B1,2477,W/S 50 ST: 90 AVE - 101 AVE,,,13d 14:45:00,,53.52949572,-113.4189642,OTTEWELL,1,1,4075_1,neighbourhood,1.6888888896,13d 06:00:00,D,1.3333333339
4081.0_1_B1,B1,2478,SOUTH SIDE&C 23 AVE-BTWN 85 ST-MILLWOO,,16,16d 14:45:00,,53.45243671,-113.4541011,SATOO,1,1,4081.0_1,roadway,1.9600000008,16d 06:00:00,D,1.5473684217
4082.0_1_B1,B1,2479,E/S & C 50 ST BTWN 13 AVE-MILLWOODS RD S,,,20d 14:45:00,,53.44377569,-113.4187286,CRAWFORD PLAINS,1,1,4082.0_1,roadway,1.1800000008,10d 06:00:00,D,0.931578948
4087.0_1_B1,B1,2480,91 ST BTWN 51 & 54 AVE,,16,16d 14:45:00,,53.48984947,-113.4670316,CORONET INDUSTRIAL,1,1,4087.0_1,roadway,0.8599999992,16d 06:00:00,D,0.6789473678
4091.0_1_B1,B1,2481,106A AVE-52 ST,,,20d 14:45:00,,53.55324426,-113.4206097,CAPILANO,1,1,4091.0_1,neighbourhood,0.7966666656,10d 06:00:00,D,0.6289473676
4098.0_1_B1,B1,2482,JACKSON RD.-BOTH SIDES-44AVE TO PIPELIN,,,20d 14:45:00,,53.48345561,-113.4077461,JACKSON HEIGHTS,1,1,4098.0_1,neighbourhood,0.3533333328,10d 06:00:00,D,0.278947368
4118.0_1_B1,B1,2483,WESTSIDE/EAST SIDE 44 ST: JACKSON RD - P,,,20d 14:45:00,,53.48073488,-113.4098485,JACKSON HEIGHTS,1,1,4118.0_1,neighbourhood,1.4200000008,10d 06:00:00,D,1.1210526322
4120.0_1_B1,B1,2485,WEST SIDE OF 50 ST: 34 Ave - 38 Ave,,,20d 14:45:00,,53.46764427,-113.4186163,HILLVIEW,1,1,4120.0_1,roadway,1.5525,10d 06:00:00,D,1.2256578947
4122_0_1_B1,B1,2486,43A AVE: 27 - 30 ST,,13,13d 14:45:00,,53.47978351,-113.3847698,LARKSPUR,1,1,4122_1,neighbourhood,1.8706481472,13d 06:00:00,D,1.4768274846
4122_1_1_B1,B1,2489,43A AVE: 27 - 30 ST,,13,13d 14:45:00,,53.47978351,-113.3847698,LARKSPUR,1,1,4122_1,neighbourhood,1.8706481472,13d 06:00:00,D,1.4768274846
4122_2_1_B1,B1,2492,43A AVE: 27 - 30 ST,,13,13d 14:45:00,,53.47978351,-113.3847698,LARKSPUR,1,1,4122_1,neighbourhood,1.8706481472,13d 06:00:00,D,1.4768274846
4123_0_1_B1,B1,2495,91 ST-86 AVE,,,13d 14:45:00,,53.5227385,-113.4689726,BONNIE DOON,1,1,4123_1,neighbourhood,1.6777777776,13d 06:00:00,D,1.3245614034
4123_1_1_B1,B1,2496,91 ST-86 AVE,,,13d 14:45:00,,53.5227385,-113.4689726,BONNIE DOON,1,1,4123_1,neighbourhood,1.6777777776,13d 06:00:00,D,1.3245614034
4123_2_1_B1,B1,2497,91 ST-86 AVE,,,13d 14:45:00,,53.5227385,-113.4689726,BONNIE DOON,1,1,4123_1,neighbourhood,1.6777777776,13d 06:00:00,D,1.3245614034
4125.0_1_B1,B1,2498,77 ST-87 AVE,,,20d 14:45:00,,53.52260208,-113.4461716,IDYLWYLDE,1,1,4125.0_1,neighbourhood,0.2733333336,10d 06:00:00,D,0.2157894739
4127.0_1_B1,B1,2500,77 ST-85 AVE/ALLEY 77-79 ST,,,20d 14:45:00,,53.52033114,-113.4468263,IDYLWYLDE,1,1,4127.0_1,neighbourhood,1.7800000008,10d 06:00:00,D,1.4052631585
4157.0_1_B1,B1,2501,EAST SIDE & CENTER 66 ST: BTWN 23-28 AVE,,,20d 14:45:00,,53.45573299,-113.4345074,MILL WOODS TOWN CENTRE,1,1,4157.0_1,roadway,0.5533333344,10d 06:00:00,D,0.4368421061
4162.0_1_B1,B1,2502,21 ST: 38 AVE - 43A AVE - SWMF,,,20d 14:45:00,,53.47922173,-113.3770148,LARKSPUR,1,1,4162.0_1,neighbourhood,0.4133333328,10d 06:00:00,D,0.3263157891
4165.0_1_B1,B1,2503,23 ST & 37A AVE,,10,10d 14:45:00,,53.47135276,-113.3787691,WILD ROSE,1,1,4165.0_1,neighbourhood,2.7736111104,10d 06:00:00,D,2.1896929819
4177.0_1_B1,B1,2504,Millbourned Road West & 40 Ave,,10,10d 14:45:00,,53.47576909,-113.4545088,TWEDDLE PLACE,1,1,4177.0_1,neighbourhood,1.2266666664,10d 06:00:00,D,0.9684210524
4186.0_1_B1,B1,2505,JAMHA ROAD & JACKSON ROAD,,18,18d 14:45:00,,53.48343111,-113.4072579,JACKSON HEIGHTS,1,1,4186.0_1,neighbourhood,1.4974999992,18d 06:00:00,D,1.1822368415
4190_0_1_B1,B1,2506,98 AVE & 92 ST TO CAPILANO FREEWAY,,,14d 14:45:00,,53.54654082,-113.4579086,RIVER VALLEY RIVERSIDE,1,1,4190_1,neighbourhood,1.7577083328,14d 06:00:00,D,1.3876644733
4190_1_1_B1,B1,2507,98 AVE & 92 ST TO CAPILANO FREEWAY,,,14d 14:45:00,,53.54654082,-113.4579086,RIVER VALLEY RIVERSIDE,1,1,4190_1,neighbourhood,1.7577083328,14d 06:00:00,D,1.3876644733
4190_2_1_B1,B1,2508,98 AVE & 92 ST TO CAPILANO FREEWAY,,,14d 14:45:00,,53.54654082,-113.4579086,RIVER VALLEY RIVERSIDE,1,1,4190_1,neighbourhood,1.7577083328,14d 06:00:00,D,1.3876644733
4190_3_1_B1,B1,2509,98 AVE & 92 ST TO CAPILANO FREEWAY,,,14d 14:45:00,,53.54654082,-113.4579086,RIVER VALLEY RIVERSIDE,1,1,4190_1,neighbourhood,1.7577083328,14d 06:00:00,D,1.3876644733
4194.0_1_B1,B1,2510,34 St South of 35A Ave East to park,,,20d 14:45:00,,53.46573497,-113.3847335,WILD ROSE,1,1,4194.0_1,neighbourhood,0.6033333336,10d 06:00:00,D,0.4763157897
4198.0_1_B1,B1,2511,79 ST-98 AVE,,10,10d 14:45:00,,53.53804707,-113.4470586,FOREST HEIGHTS,1,1,4198.0_1,neighbourhood,1.2066666672,10d 06:00:00,D,0.9526315794
4199.0_1_B1,B1,2512,S/S Millwoods RD S 80-66 ST,,,20d 14:45:00,,53.44586932,-113.4440476,MENISA,1,1,4199.0_1,roadway,1.4166666672,10d 06:00:00,D,1.1184210531
4204.0_1_B1,B1,2513,SOUTH SIDE/C 34 AVE-BTWN-66-50 ST,,15,15d 14:45:00,,53.46524425,-113.4282146,TAWA,1,1,4204.0_1,roadway,3.1600000008,15d 06:00:00,D,2.4947368427
4211.0_1_B1,B1,2514,66 ST-SCHOOL-37-38 AVE,,,20d 14:45:00,,53.47283181,-113.4326882,HILLVIEW,1,1,4211.0_1,neighbourhood,3.1166666664,10d 06:00:00,D,2.4605263156
4221.0_1_B1,B1,2515,WEST SIDE 66 ST BTWN 28-34 AVE,,15,15d 14:45:00,,53.46307087,-113.4353435,KAMEYOSEK,1,1,4221.0_1,roadway,1.86,15d 06:00:00,D,1.4684210526
4255.0_1_B1,B1,2516,8310-88 AVE,,,20d 14:45:00,,53.52390136,-113.4567981,BONNIE DOON,1,1,4255.0_1,neighbourhood,0.4666666656,10d 06:00:00,D,0.3684210518
4259.0_1_B1,B1,2518,44 ST-39 AVE,,14,14d 14:45:00,,53.47452958,-113.4056587,KINISKI GARDENS,1,1,4259.0_1,neighbourhood,3.2666666664,14d 06:00:00,D,2.5789473682
4260.0_1_B1,B1,2519,W/S MILL WOODS RD EAST: 23 AVE - 34 AVE,,15,15d 14:45:00,,53.4598939,-113.4075201,WEINLOS,1,1,4260.0_1,roadway,4.0000000008,15d 06:00:00,D,3.1578947375
4261.0_1_B1,B1,2520,54 ST & 107A AVE,,13,13d 14:45:00,,53.55571284,-113.4235434,CAPILANO,1,1,4261.0_1,neighbourhood,2.9466666672,13d 06:00:00,D,2.3263157899
4262.0_1_B1,B1,2521,WEST SIDE 50 ST-82-90 AVE,,20,20d 14:45:00,,53.52051234,-113.4190959,OTTEWELL,1,1,4262.0_1,neighbourhood,0.39,20d 06:00:00,D,0.3078947368
4267_0_1_B1,B1,2522,37 ST-33 AVE,,,14d 14:45:00,,53.46154834,-113.4005705,BISSET,1,1,4267_1,neighbourhood,1.4688888888,14d 06:00:00,D,1.1596491227
4267_1_1_B1,B1,2523,37 ST-33 AVE,,,14d 14:45:00,,53.46154834,-113.4005705,BISSET,1,1,4267_1,neighbourhood,1.4688888888,14d 06:00:00,D,1.1596491227
4267_2_1_B1,B1,2524,37 ST-33 AVE,,,14d 14:45:00,,53.46154834,-113.4005705,BISSET,1,1,4267_1,neighbourhood,1.4688888888,14d 06:00:00,D,1.1596491227
4278.0_1_B1,B1,2525,WEST SIDE OF 97 ST NORTH OF 35 AVE - 39 A,,,20d 14:45:00,,53.47206006,-113.4796731,STRATHCONA INDUSTRIAL PARK,1,1,4278.0_1,neighbourhood,1.1233333344,10d 06:00:00,D,0.8868421061
4288.0_1_B1,B1,2526,NORTH SIDE OF 106 AVE: 74 ST - ROWLAND Rd,,20,20d 14:45:00,,53.54958854,-113.4397842,RIVER VALLEY GOLD BAR,1,1,4288.0_1,neighbourhood,0.1833333336,20d 06:00:00,D,0.1447368423
4294.0_1_B1,B1,2527,48 ST & 28 AVE,,11,11d 14:45:00,,53.46097016,-113.4141569,WEINLOS,1,1,4294.0_1,neighbourhood,3.5449999992,11d 06:00:00,D,2.7986842099
4308.0_1_B1,B1,2528,86 AVE-68A ST,,11,11d 14:45:00,,53.51979663,-113.4305139,KENILWORTH,1,1,4308.0_1,neighbourhood,1.5400000008,11d 06:00:00,D,1.2157894743
4322.0_1_B1,B1,2529,31 -32 AVE & LAKEWOOD RD. EAST - 66 ST,,,20d 14:45:00,,53.46294353,-113.438757,KAMEYOSEK,1,1,4322.0_1,neighbourhood,1.59,10d 06:00:00,D,1.2552631579
4328.0_1_B1,B1,2530,79 ST-LAKEWOOD RD S,,18,18d 14:45:00,,53.45529188,-113.4558291,MEYONOHK,1,1,4328.0_1,neighbourhood,2.4661111104,18d 06:00:00,D,1.946929824
4331.0_1_B1,B1,2531,EAST OF 75 ST SW & NORTH OF 7 AVE SW,,11,11d 14:45:00,,53.42781177,-113.44932,ELLERSLIE,1,1,4331.0_1,neighbourhood,0.2899999992,11d 06:00:00,D,0.2289473678
4341.0_1_B1,B1,2532,41 AVE-41 ST,,14,14d 14:45:00,,53.47838217,-113.4062629,KINISKI GARDENS,1,1,4341.0_1,neighbourhood,3.8838888888,14d 06:00:00,D,3.0662280701
4343_0_1_B1,B1,2533,WHITEMUD DRIVE : 17 ST. TO ROW,,,11d 14:45:00,,53.481596395,-113.365765607,TAMARACK,1,1,4343_1,roadway,1.7863888896,11d 06:00:00,D,1.4103070181
4343_1_1_B1,B1,2534,WHITEMUD DRIVE : 17 ST. TO ROW,,,11d 14:45:00,,53.481596395,-113.365765607,TAMARACK,1,1,4343_1,roadway,1.7863888896,11d 06:00:00,D,1.4103070181
4343_2_1_B1,B1,2535,WHITEMUD DRIVE : 17 ST. TO ROW,,,11d 14:45:00,,53.481596395,-113.365765607,TAMARACK,1,1,4343_1,roadway,1.7863888896,11d 06:00:00,D,1.4103070181
4344_0_1_B1,B1,2536,W/S & C 34 St: 34 Ave - 23 Ave,,,11d 14:45:00,,53.45868909,-113.3941215,BISSET,1,1,4344_1,roadway,1.8493518528,11d 06:00:00,D,1.4600146206
4344_1_1_B1,B1,2537,W/S & C 34 St: 34 Ave - 23 Ave,,,11d 14:45:00,,53.45868909,-113.3941215,BISSET,1,1,4344_1,roadway,1.8493518528,11d 06:00:00,D,1.4600146206
4344_2_1_B1,B1,2538,W/S & C 34 St: 34 Ave - 23 Ave,,,11d 14:45:00,,53.45868909,-113.3941215,BISSET,1,1,4344_1,roadway,1.8493518528,11d 06:00:00,D,1.4600146206
4362_0_1_B1,B1,2539,50-54 ST & 38-39 A AVE,,,14d 14:45:00,,53.47265947,-113.4182492,GREENVIEW,1,1,4362_1,neighbourhood,1.4255555544,14d 06:00:00,D,1.1254385956
4362_1_1_B1,B1,2540,50-54 ST & 38-39 A AVE,,,14d 14:45:00,,53.47265947,-113.4182492,GREENVIEW,1,1,4362_1,neighbourhood,1.4255555544,14d 06:00:00,D,1.1254385956
4362_2_1_B1,B1,2541,50-54 ST & 38-39 A AVE,,,14d 14:45:00,,53.47265947,-113.4182492,GREENVIEW,1,1,4362_1,neighbourhood,1.4255555544,14d 06:00:00,D,1.1254385956
4365.0_1_B1,B1,2542,SOUTH SIDE/C 34 AVE-91 ST-MILLWOODS RD,,15,15d 14:45:00,,53.46504899,-113.4592898,RICHFIELD,1,1,4365.0_1,roadway,3,15d 06:00:00,D,2.3684210526
4366.0_1_B1,B1,2543,WEST SIDE MILLWOODS RD-BTWN-34-28 AVE,,,20d 14:45:00,,53.46348934,-113.4506085,TIPASKAN,1,1,4366.0_1,roadway,0.7066666656,10d 06:00:00,D,0.557894736
4375.0_1_B1,B1,2545,E/S & C 99 ST: 63 AVE - 66 AVE/66 AVE - 72 AVE,,,20d 14:45:00,,53.50272654,-113.4859926,HAZELDEAN,1,1,4375.0_1,neighbourhood,1.0966666656,10d 06:00:00,D,0.8657894728
4398.0_1_B1,B1,2547,17 St - 68 Ave,,17,17d 14:45:00,,53.50519941,-113.3651641,SOUTHEAST INDUSTRIAL,1,1,4398.0_1,neighbourhood,2.2544444448,17d 06:00:00,D,1.7798245617
4411.0_1_B1,B1,2548,39 ST-17A-17B AVE,,,20d 14:45:00,,53.4474203,-113.401979,DALY GROVE,1,1,4411.0_1,neighbourhood,0.27,10d 06:00:00,D,0.2131578947
4423.0_1_B1,B1,2549,MW RD S-75 ST/ES OF SCHOOL,,19,19d 14:45:00,,53.44656424,-113.4479371,EKOTA,1,1,4423.0_1,neighbourhood,1.9866666672,19d 06:00:00,D,1.5684210531
4427.0_1_B1,B1,2550,LAKEWOOD RD E - 31 AVE,,10,10d 14:45:00,,53.46125892,-113.4432301,KAMEYOSEK,1,1,4427.0_1,neighbourhood,2.859444444,10d 06:00:00,D,2.25745614
4428.0_1_B1,B1,2551,39 ST-26 AVE/41 ST-BTWN-26-28 AVE,,,20d 14:45:00,,53.45748528,-113.4011287,BISSET,1,1,4428.0_1,neighbourhood,1.6166666664,10d 06:00:00,D,1.2763157893
4437.0_1_B1,B1,2552,E/S 75 ST ABOVE WALL: 101AVE - 104 AVE,,,20d 14:45:00,,53.54439071,-113.4427549,TERRACE HEIGHTS,1,1,4437.0_1,neighbourhood,0.8633333328,10d 06:00:00,D,0.6815789469
4443.0_1_B1,B1,2555,28 Ave: Parsons Road (99 St) - 91 St,,16,16d 14:45:00,,53.45879988,-113.475642,PARSONS INDUSTRIAL,1,1,4443.0_1,roadway,0.8666666664,16d 06:00:00,D,0.6842105261
4452.0_1_B1,B1,2556,E/S & C 50 ST: 82 - 90 AVE,,20,20d 14:45:00,,53.51956079,-113.4183455,LAMBTON INDUSTRIAL,1,1,4452.0_1,neighbourhood,1.9999999992,20d 06:00:00,D,1.5789473678
4456.0_1_B1,B1,2557,80 ST-102 AVE,,,20d 14:45:00,,53.54312455,-113.4515283,FOREST HEIGHTS,1,1,4456.0_1,neighbourhood,2.4,10d 06:00:00,D,1.8947368421
4471.0_1_B1,B1,2558,Tamarack Green - 12 St,,10,10d 14:45:00,,53.46908585,-113.3606443,TAMARACK,1,1,4471.0_1,neighbourhood,1.9866666672,10d 06:00:00,D,1.5684210531
4482.0_1_B1,B1,2560,E/S & C 50 St: Mill Woods Road South - 23 Ave,,16,16d 14:45:00,,53.44998974,-113.4193237,POLLARD MEADOWS,1,1,4482.0_1,roadway,2.2933333344,16d 06:00:00,D,1.8105263166
4483.0_1_B1,B1,2561,EAST SIDE/C 50 ST BTWN 34 & 38 AVE,,15,15d 14:45:00,,53.46759607,-113.4181133,MINCHAU,1,1,4483.0_1,roadway,1.2799999992,15d 06:00:00,D,1.0105263152
4484.0_1_B1,B1,2562,66 ST-28 AVE/67 ST-29 AVE,,,20d 14:45:00,,53.45991271,-113.4365959,KAMEYOSEK,1,1,4484.0_1,neighbourhood,3.1066666656,10d 06:00:00,D,2.4526315781
4485.0_1_B1,B1,2563,E/S & C 66 ST: 34 AVE - 38 AVE,,15,15d 14:45:00,,53.46980168,-113.4376774,LEE RIDGE,1,1,4485.0_1,roadway,3.6866666664,15d 06:00:00,D,2.9105263156
4486.0_1_B1,B1,2564,65-66 ST & 34 A AVE-34 B AVE,,,20d 14:45:00,,53.4675571,-113.4362539,HILLVIEW,1,1,4486.0_1,neighbourhood,0.2366666664,10d 06:00:00,D,0.1868421051
4489.0_1_B1,B1,2565,NORTH SIDE 98 AVE-67AST-75 ST,,,20d 14:45:00,,53.53766041,-113.4389523,TERRACE HEIGHTS,1,1,4489.0_1,neighbourhood,0.9400000008,10d 06:00:00,D,0.7421052638
4490.0_1_B1,B1,2566,Roper Road: 50 St - 75 St,,,20d 14:45:00,,53.49471468,-113.4282198,ROPER INDUSTRIAL,1,1,4490.0_1,roadway,1.1266666656,10d 06:00:00,D,0.8894736834
4493.0_1_B1,B1,2567,W/SIDE 75 ST: 76-82 AVE & 7319 - 80 AVE,,,20d 14:45:00,,53.51483706,-113.4433172,KING EDWARD PARK,1,1,4493.0_1,neighbourhood,3.1000000008,10d 06:00:00,D,2.4473684217
4500.0_1_B1,B1,2569,31 Ave: 15 - 17 St,,,20d 14:45:00,,53.47245777,-113.3668353,TAMARACK,1,1,4500.0_1,neighbourhood,0.6166666656,10d 06:00:00,D,0.4868421044
4522_0_1_B1,B1,2570,68 ST-100 AVE,,,14d 14:45:00,,53.53949524,-113.435579,TERRACE HEIGHTS,1,1,4522_1,neighbourhood,1.7777777784,14d 06:00:00,D,1.4035087724
4522_1_1_B1,B1,2571,68 ST-100 AVE,,,14d 14:45:00,,53.53949524,-113.435579,TERRACE HEIGHTS,1,1,4522_1,neighbourhood,1.7777777784,14d 06:00:00,D,1.4035087724
4522_2_1_B1,B1,2572,68 ST-100 AVE,,,14d 14:45:00,,53.53949524,-113.435579,TERRACE HEIGHTS,1,1,4522_1,neighbourhood,1.7777777784,14d 06:00:00,D,1.4035087724
4523.0_1_B1,B1,2573,33 Ave North of Silver Berry Road,,,20d 14:45:00,,53.46398378,-113.3861565,SILVER BERRY,1,1,4523.0_1,neighbourhood,1.5499999992,10d 06:00:00,D,1.2236842099
4529.0_1_B1,B1,2575,Ellerslie Rd:101 St-91 St & Parsons Rd:N of Ellersli,,15,15d 14:45:00,,53.42624096,-113.4829633,ELLERSLIE INDUSTRIAL,1,1,4529.0_1,roadway,1.6166666664,15d 06:00:00,D,1.2763157893
4531.0_1_B1,B1,2576,66 St SW & 2 Ave SW,,14,14d 14:45:00,,53.429125,-113.4404401,CHARLESWORTH,1,1,4531.0_1,neighbourhood,0.9366666672,14d 06:00:00,D,0.7394736846
4532.0_1_B1,B1,2577,3225 - 35 A Ave,,10,10d 14:45:00,,53.46712332,-113.3923492,WILD ROSE,1,1,4532.0_1,neighbourhood,0.4849999992,10d 06:00:00,D,0.3828947362
4533.0_1_B1,B1,2578,East Side & Center 17 St: Whitemud Drive - 34 Av,,14,14d 14:45:00,,53.4764141,-113.3685041,TAMARACK,1,1,4533.0_1,roadway,1.1899999992,14d 06:00:00,D,0.9394736836
4536_0_1_B1,B1,2581,3244 - 28A AVE,,,14d 14:45:00,,53.46087204,-113.3901401,SILVER BERRY,1,1,4536_1,neighbourhood,1.6233333336,14d 06:00:00,D,1.2815789476
4536_1_1_B1,B1,2582,3244 - 28A AVE,,,14d 14:45:00,,53.46087204,-113.3901401,SILVER BERRY,1,1,4536_1,neighbourhood,1.6233333336,14d 06:00:00,D,1.2815789476
4536_2_1_B1,B1,2583,3244 - 28A AVE,,,14d 14:45:00,,53.46087204,-113.3901401,SILVER BERRY,1,1,4536_1,neighbourhood,1.6233333336,14d 06:00:00,D,1.2815789476
4536_3_1_B1,B1,2584,3244 - 28A AVE,,,14d 14:45:00,,53.46087204,-113.3901401,SILVER BERRY,1,1,4536_1,neighbourhood,1.6233333336,14d 06:00:00,D,1.2815789476
4538_0_1_B1,B1,2585,38 AVE-58 ST,,14,14d 14:45:00,,53.47530033,-113.427371,GREENVIEW,1,1,4538_1,neighbourhood,1.6666666656,14d 06:00:00,D,1.3157894728
4538_1_1_B1,B1,2588,38 AVE-58 ST,,14,14d 14:45:00,,53.47530033,-113.427371,GREENVIEW,1,1,4538_1,neighbourhood,1.6666666656,14d 06:00:00,D,1.3157894728
4538_2_1_B1,B1,2591,38 AVE-58 ST,,14,14d 14:45:00,,53.47530033,-113.427371,GREENVIEW,1,1,4538_1,neighbourhood,1.6666666656,14d 06:00:00,D,1.3157894728
4540.0_1_B1,B1,2594,SILVER BERRY RD EAST OF 34 ST,,,20d 14:45:00,,53.46289366,-113.3914545,SILVER BERRY,1,1,4540.0_1,neighbourhood,1.9333333344,10d 06:00:00,D,1.5263157903
4543.0_1_B1,B1,2595,ELLERSLIE ROAD-66 ST,,20,20d 14:45:00,,53.42636695,-113.4405375,CHARLESWORTH,1,1,4543.0_1,neighbourhood,1.3633333344,20d 06:00:00,D,1.0763157903
4545.0_1_B1,B1,2597,SOUTH SIDE MILLWOODS RD-87 ST-36 AVE,,,20d 14:45:00,,53.47373454,-113.4586951,RICHFIELD,1,1,4545.0_1,roadway,1.3066666656,10d 06:00:00,D,1.0315789465
4546_0_1_B1,B1,2598,76 AVE-BTWN 50-34 ST,,,12d 14:45:00,,53.51227905,-113.4115501,WEIR INDUSTRIAL,1,1,4546_1,roadway,1.9888888896,12d 06:00:00,D,1.5701754392
4546_1_1_B1,B1,2599,76 AVE-BTWN 50-34 ST,,,12d 14:45:00,,53.51227905,-113.4115501,WEIR INDUSTRIAL,1,1,4546_1,roadway,1.9888888896,12d 06:00:00,D,1.5701754392
4546_2_1_B1,B1,2600,76 AVE-BTWN 50-34 ST,,,12d 14:45:00,,53.51227905,-113.4115501,WEIR INDUSTRIAL,1,1,4546_1,roadway,1.9888888896,12d 06:00:00,D,1.5701754392
4547.0_1_B1,B1,2601,75 ST & 82 - 90 AVE,,,20d 14:45:00,,53.52192105,-113.4428855,KENILWORTH,1,1,4547.0_1,neighbourhood,0.1866666672,10d 06:00:00,D,0.1473684215
4550.0_1_B1,B1,2602,BTWN 75 & 34 ST INCLUDING 82 AVE - 71 ST,,17,17d 14:45:00,,53.51408458,-113.4324145,GAINER INDUSTRIAL,1,1,4550.0_1,roadway,0.2800000008,17d 06:00:00,D,0.2210526322
4554.0_1_B1,B1,2603,66 St Ellerslie to 2 AVE,,,20d 14:45:00,,53.42793174,-113.4427959,ELLERSLIE,1,1,4554.0_1,roadway,0.4333333344,10d 06:00:00,D,0.342105264
4556.0_1_B1,B1,2604,FULTON ROAD-103-104 AVE,,13,13d 14:45:00,,53.54598543,-113.4250088,FULTON PLACE,1,1,4556.0_1,neighbourhood,1.6249999992,13d 06:00:00,D,1.2828947362
4557.0_1_B1,B1,2605,EAST OF 57 ST BTWN TERRACE ROAD - 101 A,,,20d 14:45:00,,53.5410779,-113.422009,TERRACE HEIGHTS,1,1,4557.0_1,neighbourhood,1.0533333336,10d 06:00:00,D,0.8315789476
4562.0_1_B1,B1,2606,106 Ave & 43 St,,,20d 14:45:00,,53.55184294,-113.4089197,RIVER VALLEY GOLD BAR,1,1,4562.0_1,neighbourhood,1.3166666664,10d 06:00:00,D,1.039473684
4572.0_1_B1,B1,2607,KNOTTWOOD ROAD W-17 AVE,,18,18d 14:45:00,,53.44613593,-113.4576249,SATOO,1,1,4572.0_1,neighbourhood,1.8325000008,18d 06:00:00,D,1.4467105269
4573.0_1_B1,B1,2608,N & S 17 Ave SW east of 85 St SW,,,20d 14:45:00,,53.4176732,-113.462886,SUMMERSIDE,1,1,4573.0_1,neighbourhood,0.6166666656,10d 06:00:00,D,0.4868421044
