Id,job-id,type,name,address,latitude,longitude,Service-duration-1,start-time,end-time,quantity,required-skills,priority,Level,raw-id,day,service-duration,raw_id,Day
5565_1_B1,,D,WILD ROSE,34 ave 21 st NW,53.46643817,-113.3751525,0.0219444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,5565_1,,0.0173245614,5565,
5585_1_B1,,D,CHARLESWORTH,"Between 60 St & 61 St, just north of 7 Ave SW (From #631 to #624 60 Street)",53.42680219,-113.4341983,0.0068055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,5585_1,,0.005372807,5585,
5587_1_B1,,D,CHARLESWORTH,58 St & 8 Ave SW TO ELLERSLIE RD,53.42534985,-113.4308597,0.0020833333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,5587_1,,0.0016447368,5587,
5605_1_B1,,D,SILVER BERRY,33A Ave & 23 St,53.46481986,-113.3749259,0.0018055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,5605_1,,0.0014254386,5605,
5628_1_B1,,D,WALKER,Between 1007 & 1015 - 59 Street,53.42419737,-113.4307201,0.0027777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,5628_1,,0.0021929825,5628,
5645_1_B1,,D,WALKER,Between Watt Blvd SW and 10 Ave SW,53.42439273,-113.4358805,0.0015277778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,5645_1,,0.0012061404,5645,
5646_1_B1,,D,WALKER,Between 6420 &1606 - 65 Street,53.42029789,-113.4420533,0.0038888889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,5646_1,,0.0030701754,5646,
5647_1_B1,,D,WALKER,"61 St - 66 St, south of 18 Ave SW",53.417604002,-113.439359851,0.0345833333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,5647_1,,0.0273026316,5647,
5665_1_B1,,D,WALKER,Between 5939 & 1311 - 60 Street,53.42176383,-113.432761,0.0022222222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,5665_1,,0.001754386,5665,
5705_1_B1,,D,WALKER,Watt Blvd SW: Watt Promenade - Welsh Dr,53.42043288,-113.4345884,0.0081944444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,5705_1,,0.0064692982,5705,
5825_1_B1,,D,SUMMERSIDE,Summerside Grande Blvd SW: 77 St - 80 St,53.417601804,-113.45842712,0.0106944444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,5825_1,,0.0084429825,5825,
6237_1_B1,,D,SILVER BERRY,W-side 32 St: 25 Ave NW - Silver Berry Rd NW,53.45623448,-113.3863172,0.0043055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,6237_1,,0.0033991228,6237,
6246_1_B1,,D,SUMMERSIDE,"80 St, south of 18 Ave SW",53.41550875,-113.4595765,0.0022222222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,6246_1,,0.001754386,6246,
6250_1_B1,,D,SUMMERSIDE,90 St & 23 Ave SW,53.41169516,-113.4724155,0.0251388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,6250_1,,0.0198464912,6250,
6286_1_B1,,D,LAUREL,"East of 28 St, near 20 Ave NW",53.450518786,-113.381810411,0.1073611111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,6286_1,,0.0847587719,6286,
6331_1_B1,,D,CHARLESWORTH,3 Ave SW: 54 St - 60 St,53.43017149,-113.4296246,0.0201388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,6331_1,,0.0158991228,6331,
6332_1_B1,,D,Charlesworth,1A Ave SW connecting 53 St to 54 St SW,53.43162314,-113.4244492,0.0029166667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,6332_1,,0.0023026316,6332,
6333_1_B1,,D,CHARLESWORTH,55 St & 1A Ave,53.43198103,-113.4273697,0.0020833333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,6333_1,,0.0016447368,6333,
6430_1_B1,,D,LAUREL,16A Ave: 32 St - 34St,53.4437034,-113.392917,0.0136111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,6430_1,,0.010745614,6430,
6594_0_1_B1,,D,CHARLESWORTH,50 St & Ellerslie Road,53.42882102,-113.4111716,0.2937764005,15d 06:00:00,15d 14:45:00,1,neighbourhood,1,B1,6594_1,,0.2319287372,6594,
6594_1_1_B1,,D,CHARLESWORTH,50 St & Ellerslie Road,53.42882102,-113.4111716,0.2937764005,15d 06:00:00,15d 14:45:00,1,neighbourhood,1,B1,6594_1,,0.2319287372,6594,
6827_1_B1,,D,SUMMERSIDE,Savaryn Drive and 22 Avenue SW,53.41464618,-113.4624041,0.1666666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,6827_1,,0.1315789474,6827,
6848_1_B1,,D,SUMMERSIDE,70 Street SW and 18 Avenue SW,53.41783449,-113.4492125,0.1270833333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,6848_1,,0.1003289474,6848,
7107_1_B1,,D,SILVER BERRY,Silver Berry Rd & 30 St - Boulevard,53.45701851,-113.3842913,0.0052777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,7107_1,,0.0041666667,7107,
7169_1_B1,,D,TAMARACK,16 St & 36B Ave,53.47213428,-113.3678018,0.0016666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,7169_1,,0.0013157895,7169,
7209_1_B1,,D,WALKER,Beside 5803 - 12 Ave SW,53.41874438,-113.4304088,0.0011111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,7209_1,,0.000877193,7209,
7211_1_B1,,D,WALKER,Beside 5728 - 12 Ave SW,53.42286406,-113.430003,0.0011111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,7211_1,,0.000877193,7211,
7430_1_B1,,D,LAUREL,32 St & 16A Ave NW,53.44484975,-113.390003,0.0622222222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,7430_1,,0.049122807,7430,
8103_1_B1,,D,Charlesworth,Next to 736 - 57 St SW,53.42532891,-113.4298217,0.0015277778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,8103_1,,0.0012061404,8103,
8104_1_B1,,D,Charlesworth,1A Ave SW & 51 Street SW,53.43205355,-113.4187555,0.0023611111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,8104_1,,0.0018640351,8104,
8182_1_B1,,D,SUMMERSIDE,Next to 7852 - 19 Ave SW,53.41548046,-113.4589945,0.0029166667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,8182_1,,0.0023026316,8182,
8287_1_B1,,D,Laurel,32 Street - 17A Avenue,53.44606634,-113.385804236,0.0711111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,8287_1,,0.0561403509,8287,
8288_1_B1,,D,THE ORCHARDS AT ELLERSLIE,Crabapple Cres - Crabapple Landing,53.40926401,-113.467492466,0.0019444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,8288_1,,0.0015350877,8288,
8302_1_B1,,D,WALKER,66 Street - Winspear Crescent,53.416940927,-113.44104632,0.0011111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,8302_1,,0.000877193,8302,
8382_1_B1,,D,TAMARACK,Tamarack Blvd - 28 Avenue,53.459029552,-113.363658425,0.0333333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,8382_1,,0.0263157895,8382,
8442_1_B1,,D,Laurel,32 St & 14 Ave,53.40568068,-113.4728549,0.0122222222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,8442_1,,0.0096491228,8442,
8443_1_B1,,D,Summerside,East of Crabapple Run SW from 4709 Crabapple Run SW to 4631 Crabapple Run SW,53.40568068,-113.4728549,0.0083333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,8443_1,,0.0065789474,8443,
8465_1_B1,,D,WALKER,Beside 5439 - 18 Ave SW,53.41781511,-113.4261176,0.0018055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,8465_1,,0.0014254386,8465,
8503_1_B1,,D,WALKER,Beside 1417 - 53 St,53.42197287,-113.425474,0.0019444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,8503_1,,0.0015350877,8503,
9226_1_B1,,D,WALKER,North of 19 Ave SW from Watt Promenade Sw to Pipeline,53.41760122,-113.4274566,0.0301388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,9226_1,,0.0237938596,9226,
9682_1_B1,,D,WALKER,5309 Ellerslie Rd SW,53.424667939,-113.42336685,0.02,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,9682_1,,0.0157894737,9682,
9683_1_B1,,D,CHARLESWORTH,5240 Ellerslie Rd SW,53.425283314,-113.425802578,0.0161111111,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,9683_1,,0.0127192982,9683,
9684_1_B1,,D,CHARLESWORTH,Ellerslie Rd at 54 St SW,53.425269423,-113.426069753,0.055,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,9684_1,,0.0434210526,9684,
432_1_B1,,D,Ermineskin,25A AVE-106A ST,53.45752248,-113.5023583,0.0025,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,432_1,,0.0019736842,432,
557_1_B1,,D,Bearspaw,beside #924-108 ST,53.44043713,-113.5038836,0.0026388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,557_1,,0.0020833333,557,
618_1_B1,,D,Ermineskin,27A-28 AVE-104 ST,53.45880153,-113.4955954,0.00375,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,618_1,,0.0029605263,618,
665_1_B1,,D,South Edmonton Common,E/S GATEWAY BLVD: 19 AVE - 15 AVE,53.444490589,-113.492194656,0.0211111111,16.0d 06:00:00,16.0d 14:45:00,1,roadway,1,B1,665_1,16.0,0.0166666667,665,
1154_1_B1,,D,Calgary Trail South,,53.451720259,-113.492244342,0.0230555556,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,1154_1,,0.0182017544,1154,
1155_1_B1,,D,Ermineskin,27A AVE-104 ST,53.45839608,-113.4952509,0.0031944444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1155_1,,0.0025219298,1155,
1796_1_B1,,D,Ermineskin,105 ST-23-29 AVE,53.45687427,-113.5005622,0.0545833333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1796_1,,0.0430921053,1796,
1916_1_B1,,D,Ermineskin,28A AVE-105 ST,53.45936018,-113.5001615,0.0025,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1916_1,,0.0019736842,1916,
2106_1_B1,,D,South Edmonton Common,Gateway Boulevard to 102 St - 19 Ave.to 12 Ave,53.46126963,-113.4918437,0.02,16.0d 06:00:00,16.0d 14:45:00,1,roadway,1,B1,2106_1,16.0,0.0157894737,2106,
2570_1_B1,,D,Keheewin,19 AVE: BEARSPAW DRIVE EAST - 111 ST,53.44784983,-113.508512,0.0356944444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2570_1,,0.0281798246,2570,
2733_1_B1,,D,Keheewin,19 AVE: BEARSPAW DRIVE EAST - 111 ST,53.44796486,-113.508894,0.0356944444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2733_1,,0.0281798246,2733,
3195_1_B1,,D,Bearspaw,104 ST-10-10A AVE,53.44124686,-113.4940061,0.0068055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3195_1,,0.005372807,3195,
3266_1_B1,,D,Bearspaw,behind #903 109 ST-10 AVE,53.44015004,-113.5071124,0.0129166667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3266_1,,0.0101973684,3266,
3821_1_B1,,D,Keheewin,109 ST-19-23 AVE,53.4502047,-113.5086486,0.0313888889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3821_1,,0.0247807018,3821,
4088_1_B1,,D,Keheewin,105 ST-20-23 AVE,53.45222341,-113.501165,0.0325,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4088_1,,0.0256578947,4088,
4151_1_B1,,D,Bearspaw,"11 AVE-108 ST, Bearspaw Drive East to Pipeline R.O.W.",53.44370508,-113.5042992,0.0183333333,18.0d 06:00:00,18.0d 14:45:00,1,neighbourhood,1,B1,4151_1,18.0,0.0144736842,4151,
4597_1_B1,,D,Ermineskin,106A ST-25A-26 AVE,53.45775575,-113.5015334,0.0044444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4597_1,,0.0035087719,4597,
9998_1_B1,,D,Southeast Industrial,W/S 51 Ave - 29 Street to 34 Street,53.48897072,-113.3908016,0.0218055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,9998_1,,0.0172149123,9998,
10000_1_B1,,D,Southeast Industrial,E/S 51 Ave - 29 Street to 34 Street,53.48915551,-113.3905667,0.0177777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,10000_1,,0.0140350877,10000,
10045_1_B1,,D,Charlesworth,Adjacent to 714 Charlesworth Way SW,53.425948618,-113.4002849,0.0016666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,10045_1,,0.0013157895,10045,
10059_1_B1,,D,Charlesworth,Charlesworth Dr SW at Charlesworth Way,53.4265816,-113.4001466,0.04375,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,10059_1,,0.0345394737,10059,
10060_1_B1,,D,,Savaryn Dr SW and 25 Ave,53.411021107,-113.460665,0.0027777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,10060_1,,0.0021929825,10060,
10071_1_B1,,D,Tamarack,Adjacent to 1528 30 Ave NW,53.461070894,-113.3676563,0.0011111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,10071_1,,0.000877193,10071,
10073_1_B1,,D,Tamarack,12 St and 29 Ave NW,53.459799244,-113.3633463,0.00125,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,10073_1,,0.0009868421,10073,
10074_1_B1,,D,Tamarack,17 St and 28 Ave NW,53.4588433,-113.3685124,0.0072222222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,10074_1,,0.0057017544,10074,
10075_1_B1,,D,Tamarack,17 St and 28 Ave NW,53.46065597,-113.3685558,0.0161111111,11.0d 06:00:00,11.0d 14:45:00,1,neighbourhood,1,B1,10075_1,11.0,0.0127192982,10075,
10076_1_B1,,D,Tamarack,344 Silverberry Road,53.46142168,-113.3678167,0.0172222222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,10076_1,,0.0135964912,10076,
10084_1_B1,,D,Walker,1820 53 St SW,53.41801224,-113.423462,0.0148611111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,10084_1,,0.0117324561,10084,
10110_1_B1,,D,Charlesworth,2Ave & 51St to 50St Walkway,53.43003745,-113.4187373,0.0026388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,10110_1,,0.0020833333,10110,
4596_0_A2,,D,Ermineskin,29 AVE-106 ST,53.4577281,-113.501628,0.2441666667,5.0d 06:00:00,5.0d 14:45:00,1,neighbourhood,1,A2,4596_0,5.0,0.1927631579,4596,12.0
1991.0_1_A2,,D,PARSONS INDUSTRIAL,WEST OF PARSONS RD & 30 AVE TO RR TRACK,53.46164208,-113.4886324,0.0676388889,12.0d 06:00:00,12.0d 14:45:00,1,neighbourhood,1,A2,1991.0_1,12.0,0.0533991228,1991.0,19.0
4148_1_A2,,D,Bearspaw,16 AVE - 105 ST,53.44387551,-113.4998194,0.015,13.0d 06:00:00,13.0d 14:45:00,1,neighbourhood,1,A2,4148_1,13.0,0.0118421053,4148,19.0
